411,0.037,4.172,9.697,0.165,3.471,9.17,-0.128,0.633,0.371,-1.9,-15.3,-4.1,-22,-43.7,6.1,152.9,-21,-0.6
421,0.362,3.804,9.767,0.191,3.465,9.172,0.166,0.279,0.438,-0.1,-14.5,-4.3,-22,-43.7,6.1,152.9,-20.7,-1
431,0.3,3.892,10.171,0.229,3.481,9.165,0.067,0.348,0.842,1.3,-21.2,-6.9,-22,-43.8,6.3,152.9,-20.7,-1
441,0.3,3.892,10.171,0.229,3.481,9.165,0.067,0.348,0.842,1.3,-21.2,-6.9,-22,-43.8,6.3,152.9,-20.7,-1
450,0.331,3.885,9.671,0.305,3.503,9.154,0.021,0.319,0.361,1.7,-30.4,-9,-21.7,-44,6.3,152.8,-20.8,-1.4
461,0.331,3.885,9.671,0.305,3.503,9.154,0.021,0.319,0.361,2.8,-28.1,-8.9,-21.7,-44,6.3,152.8,-20.8,-1.4
471,0.342,3.928,9.385,0.426,3.534,9.138,-0.089,0.33,0.097,2.8,-28.1,-8.9,-21.5,-44,6.5,152.8,-20.8,-1.4
481,0.706,4.005,9.241,0.443,3.537,9.136,0.252,0.404,-0.043,2.9,-21.5,-10.6,-21.6,-44.2,6.6,152.8,-20.8,-1.4
491,0.706,4.005,9.241,0.443,3.537,9.136,0.252,0.404,-0.043,2.9,-21.5,-10.6,-21.6,-44.2,6.6,152.8,-20.8,-1.4
501,0.377,4.057,8.976,0.485,3.545,9.131,-0.115,0.447,-0.299,1.7,-14.6,-9.6,-21.5,-44.4,6.6,153.7,-21.1,-2.8
511,0.332,3.99,9.283,0.517,3.551,9.127,-0.19,0.375,0.008,1.7,-14.6,-9.6,-21.5,-44.4,6.6,153.7,-21.1,-2.8
521,0.332,3.99,9.283,0.517,3.551,9.127,-0.19,0.375,0.008,-0.4,-9.7,-7.7,-21.5,-44.4,6.6,153.7,-21.1,-2.8
531,0.496,3.826,9.545,0.537,3.559,9.122,-0.049,0.206,0.27,-1,-9.7,-6,-21.2,-44.4,6.8,153.7,-21.1,-2.8
541,0.496,3.826,9.545,0.537,3.559,9.122,-0.049,0.206,0.27,-1,-9.7,-6,-21.2,-44.4,6.8,153.7,-21.1,-2.8
551,0.437,3.717,9.395,0.57,3.58,9.112,-0.14,0.078,0.132,-0.6,-12.2,-6.1,-21.3,-44.5,6.8,153.6,-21.3,-3.4
561,0.437,3.717,9.395,0.57,3.58,9.112,-0.14,0.078,0.132,-0.6,-12.2,-6.1,-21.3,-44.5,6.8,153.6,-21.3,-3.4
571,0.316,3.955,9.143,0.594,3.591,9.106,-0.284,0.301,-0.11,-1.9,-14.1,-4,-21.1,-44.6,7.4,153.6,-21.3,-3.4
581,0.316,3.955,9.143,0.594,3.591,9.106,-0.284,0.301,-0.11,-4.8,-17.7,-1.5,-21.1,-44.6,7.4,153.6,-21.3,-3.4
591,0.444,3.844,9.286,0.636,3.589,9.104,-0.199,0.194,0.032,-4.8,-17.7,-1.5,-20.9,-44.7,7.6,154.1,-21.5,-3.7
600,0.444,3.844,9.286,0.636,3.589,9.104,-0.199,0.194,0.032,-5.8,-17.2,0.9,-20.9,-44.7,7.6,154.1,-21.5,-3.7
611,0.602,3.837,9.848,0.657,3.626,9.088,-0.065,0.149,0.602,-5.8,-17.2,0.9,-20.9,-44.5,7.9,154.1,-21.5,-3.7
621,0.602,3.837,9.848,0.657,3.626,9.088,-0.065,0.149,0.602,-4.6,-19.4,2,-20.9,-44.5,7.9,154.1,-21.5,-3.7
631,1.043,3.435,10.158,0.699,3.646,9.077,0.327,-0.266,0.918,-2.9,-27.1,-2.1,-21,-44.3,7.9,153.6,-21.7,-4.1
640,1.043,3.435,10.158,0.699,3.646,9.077,0.327,-0.266,0.918,-2.9,-27.1,-2.1,-21,-44.3,7.9,153.6,-21.7,-4.1
651,0.873,3.533,10.109,0.774,3.655,9.067,0.085,-0.179,0.879,-0.3,-38.1,-8.1,-20.8,-44.3,7.9,153.6,-21.7,-4.1
661,0.873,3.533,10.109,0.774,3.655,9.067,0.085,-0.179,0.879,-0.3,-38.1,-8.1,-20.8,-44.3,7.9,153.6,-21.7,-4.1
670,0.781,3.717,9.878,0.877,3.653,9.059,-0.108,0.005,0.66,1.6,-44.8,-10.1,-20.8,-44.3,7.9,153.4,-21.9,-4.9
681,0.781,3.717,9.878,0.877,3.653,9.059,-0.108,0.005,0.66,1.6,-44.8,-10.1,-20.8,-44.3,7.9,153.4,-21.9,-4.9
691,0.726,4.127,9.505,0.928,3.661,9.05,-0.214,0.4,0.302,5.7,-36.7,-7.5,-21.2,-44.2,7.9,153.4,-21.9,-4.9
701,1.256,4.014,9.442,1.016,3.663,9.04,0.22,0.287,0.251,7.2,-25.1,-4.8,-21.1,-44.2,8,153.4,-21.9,-4.9
711,1.256,4.014,9.442,1.016,3.663,9.04,0.22,0.287,0.251,7.2,-25.1,-4.8,-21.1,-44.2,8,153.4,-21.9,-4.9
721,1.331,4.368,9.806,1.086,3.688,9.021,0.223,0.609,0.627,10.6,-16.2,-5.6,-20.9,-44.1,7.9,153,-22.1,-6.9
731,1.331,4.368,9.806,1.086,3.688,9.021,0.223,0.609,0.627,13.5,-9.9,-5.3,-20.9,-44.1,7.9,153,-22.1,-6.9
741,1.24,4.294,9.271,1.105,3.74,8.998,0.115,0.485,0.125,13.5,-9.9,-5.3,-20.8,-43.8,7.9,153,-22.1,-6.9
751,1.24,4.294,9.271,1.105,3.74,8.998,0.115,0.485,0.125,13.6,0.1,-5.2,-20.8,-43.8,7.9,153,-22.1,-6.9
761,1.24,4.294,9.271,1.105,3.74,8.998,0.115,0.485,0.125,13.6,0.1,-5.2,-20.8,-43.8,7.9,153,-22.1,-6.9
771,1.286,4.292,9.104,1.117,3.789,8.976,0.148,0.435,-0.018,12.9,7,-2.7,-20.8,-44,8.2,152.9,-22.4,-7
781,0.797,4.429,9.292,1.126,3.839,8.954,-0.342,0.519,0.189,12.9,7,-2.7,-20.5,-44.3,8.6,152.9,-22.4,-7
791,0.797,4.429,9.292,1.126,3.839,8.954,-0.342,0.519,0.189,11.8,6.4,1,-20.5,-44.3,8.6,152.9,-22.4,-7
801,1.143,4.054,8.865,1.118,3.88,8.937,0.007,0.11,-0.214,8.1,3.3,1.9,-20.5,-44.5,8.9,152.9,-23,-7.2
811,1.143,4.054,8.865,1.118,3.88,8.937,0.007,0.11,-0.214,8.1,3.3,1.9,-20.5,-44.5,8.9,152.9,-23,-7.2
821,1.143,4.054,8.865,1.118,3.88,8.937,0.007,0.11,-0.214,8.1,3.3,1.9,-20.5,-44.5,8.9,152.9,-23,-7.2
831,1.228,3.977,8.969,1.061,3.998,8.891,0.148,-0.086,-0.067,3.9,1.4,1.3,-20.5,-44.3,9.3,152.9,-23,-7.2
841,1.228,3.977,8.969,1.061,3.998,8.891,0.148,-0.086,-0.067,0.3,-0.1,0.3,-20.5,-44.3,9.3,152.9,-23,-7.2
850,1.353,3.922,9.142,1.039,4.058,8.867,0.292,-0.199,0.128,0.3,-0.1,0.3,-19.9,-44.5,9.7,154.1,-24.1,-6.8
861,1.353,3.922,9.142,1.039,4.058,8.867,0.292,-0.199,0.128,-1,-2.2,-1.9,-19.9,-44.5,9.7,154.1,-24.1,-6.8
871,1.619,3.721,9.398,1.05,4.056,8.867,0.543,-0.395,0.381,0.2,-2.9,-6.2,-19.7,-44.6,10.1,154.1,-24.1,-6.8
881,1.619,3.721,9.398,1.05,4.056,8.867,0.543,-0.395,0.381,0.2,-2.9,-6.2,-19.7,-44.6,10.1,154.1,-24.1,-6.8
891,1.102,4.008,9.28,1.06,4.046,8.87,0.024,-0.102,0.261,0.8,-2.9,-6.3,-19.7,-44.9,10.4,154.5,-24.4,-6.8
901,2.068,3.486,8.996,1.076,4.02,8.88,0.958,-0.589,-0.028,-1.1,-1.3,-7,-19.7,-45.2,10.7,154.5,-24.4,-6.8
911,2.068,3.486,8.996,1.076,4.02,8.88,0.958,-0.589,-0.028,-1.1,-1.3,-7,-19.7,-45.2,10.7,154.5,-24.4,-6.8
921,2.068,3.486,8.996,1.076,4.02,8.88,0.958,-0.589,-0.028,-1.1,-1.3,-7,-19.7,-45.2,10.7,154.5,-24.4,-6.8
931,1.135,4.263,9.499,1.083,3.987,8.894,0.034,0.207,0.452,-0.7,3.1,-11.5,-19.6,-45.2,10.6,154.6,-24.2,-6.9
941,0.684,4.273,9.246,1.057,3.985,8.898,-0.383,0.22,0.2,0.9,6.9,-9.6,-19.4,-45.2,10.4,154.6,-24.2,-6.9
951,0.684,4.273,9.246,1.057,3.985,8.898,-0.383,0.22,0.2,0.9,6.9,-9.6,-19.4,-45.2,10.4,154.6,-24.2,-6.9
960,1.191,3.956,9.258,1.035,3.984,8.901,0.137,-0.091,0.209,1.7,9,-8.4,-19.4,-45.2,10.4,154.6,-24.2,-6.9
971,1.191,3.956,9.258,1.035,3.984,8.901,0.137,-0.091,0.209,1.7,9,-8.4,-19.4,-45.2,10.4,154.6,-24.2,-6.9
981,0.88,4.163,9.245,1.004,3.99,8.902,-0.138,0.107,0.195,0.9,6,-10.9,-19.3,-45.1,10.6,155.7,-24,-6.6
991,0.386,4.373,9.109,0.978,3.989,8.905,-0.598,0.314,0.057,-0.8,2.3,-8.5,-19.2,-45.2,10.4,155.7,-24,-6.6
1001,0.635,4.361,9.179,0.978,3.979,8.91,-0.353,0.312,0.122,-2.9,0.4,-3.8,-19.3,-45.2,10.4,155.7,-24,-6.6
1011,0.635,4.361,9.179,0.978,3.979,8.91,-0.353,0.312,0.122,-2.9,0.4,-3.8,-19.3,-45.2,10.4,155.7,-24,-6.6
1021,0.789,4.326,9.402,0.946,3.979,8.913,-0.17,0.278,0.338,-2.9,0.4,-3.8,-19.3,-45.1,10.4,155.7,-23.9,-6.3
1031,0.789,4.326,9.402,0.946,3.979,8.913,-0.17,0.278,0.338,-2.4,4.1,-1,-19.3,-45.1,10.4,155.7,-23.9,-6.3
1041,0.765,4.304,9.428,0.88,4.003,8.909,-0.127,0.233,0.367,1.3,9.1,-0.4,-19.1,-45,10,155.7,-23.9,-6.3
1051,0.765,4.304,9.428,0.88,4.003,8.909,-0.127,0.233,0.367,3.6,10.6,0.3,-19.1,-45,10,155.7,-23.9,-6.3
1061,0.356,4.365,9.154,0.841,4.023,8.904,-0.49,0.272,0.103,3.6,10.6,0.3,-18.9,-44.9,9.7,155.9,-24.1,-5.6
1072,0.356,4.365,9.154,0.841,4.023,8.904,-0.49,0.272,0.103,0.6,4.1,1.8,-18.9,-44.9,9.7,155.9,-24.1,-5.6
1081,0.356,4.365,9.154,0.841,4.023,8.904,-0.49,0.272,0.103,0.6,4.1,1.8,-18.9,-44.9,9.7,155.9,-24.1,-5.6
1091,1.213,3.589,9.125,0.818,4.029,8.903,0.375,-0.498,0.076,0.6,4.1,1.8,-19,-45.1,9.8,155.9,-24.1,-5.6
1101,1.631,3.95,9.209,0.832,4.016,8.908,0.773,-0.129,0.153,-2.9,-2,3.4,-19.4,-44.8,10.1,155.9,-24.3,-5.3
1111,1.631,3.95,9.209,0.832,4.016,8.908,0.773,-0.129,0.153,-7.1,-8.1,5.6,-19.4,-44.8,10.1,155.9,-24.3,-5.3
1122,1.631,3.95,9.209,0.832,4.016,8.908,0.773,-0.129,0.153,-7.1,-8.1,5.6,-19.4,-44.8,10.1,155.9,-24.3,-5.3
1131,1.183,4.202,9.312,0.831,3.995,8.918,0.332,0.139,0.245,-11.5,-12.3,5.8,-19.7,-44.8,10.1,155.9,-24.3,-5.3
1141,1.183,4.202,9.312,0.831,3.995,8.918,0.332,0.139,0.245,-13.6,-14.4,5.3,-19.7,-44.8,10.1,155.9,-24.3,-5.3
1151,0.825,4.347,9.54,0.891,3.953,8.93,-0.079,0.325,0.457,-13.6,-14.4,5.3,-19.6,-44.8,10.2,154.9,-24,-5.3
1161,0.825,4.347,9.54,0.891,3.953,8.93,-0.079,0.325,0.457,-11.5,-9.4,2.8,-19.6,-44.8,10.2,154.9,-24,-5.3
1171,0.452,4.412,9.786,0.976,3.903,8.943,-0.531,0.438,0.685,-11.5,-9.4,2.8,-19.7,-44.7,9.9,154.9,-24,-5.3
1181,0.452,4.412,9.786,0.976,3.903,8.943,-0.531,0.438,0.685,3.1,10.4,0.6,-19.7,-44.7,9.9,154.9,-24,-5.3
1191,0.245,4.432,10.342,0.913,3.913,8.946,-0.671,0.448,1.23,21,32.7,-2.4,-19.8,-44.7,9.7,154.7,-23.5,-6.2
1201,0.083,4.553,9.442,0.858,3.944,8.937,-0.777,0.536,0.353,21,32.7,-2.4,-20.2,-44.5,9.6,154.7,-23.5,-6.2
1211,0.083,4.553,9.442,0.858,3.944,8.937,-0.777,0.536,0.353,28.6,36,-5.7,-20.2,-44.5,9.6,154.7,-23.5,-6.2
1221,0.083,4.553,9.442,0.858,3.944,8.937,-0.777,0.536,0.353,28.6,36,-5.7,-20.2,-44.5,9.6,154.7,-23.5,-6.2
1231,-0.343,4.517,8.645,0.737,4.029,8.91,-1.074,0.416,-0.405,22,25.7,-6.2,-20.3,-44.5,9.6,154.8,-23.7,-5.5
1241,-0.343,4.517,8.645,0.737,4.029,8.91,-1.074,0.416,-0.405,6.1,9.6,-3.8,-20.3,-44.5,9.6,154.8,-23.7,-5.5
1251,-0.348,4.406,8.175,0.649,4.077,8.895,-0.992,0.258,-0.852,6.1,9.6,-3.8,-20.3,-44.5,9.4,154.8,-23.7,-5.5
1261,-0.348,4.406,8.175,0.649,4.077,8.895,-0.992,0.258,-0.852,-14.7,3,-0.6,-20.3,-44.5,9.4,154.8,-23.7,-5.5
1271,-0.475,4.453,7.05,0.577,4.1,8.89,-1.044,0.281,-1.953,-14.7,3,-0.6,-20,-44.9,9.2,154.9,-24.6,-4.2
1281,-0.504,5.105,7.457,0.556,4.058,8.91,-1.052,0.964,-1.573,-31.8,5,2,-20,-44.9,9.2,154.9,-24.6,-4.2
1291,-0.504,5.105,7.457,0.556,4.058,8.91,-1.052,0.964,-1.573,-39.1,20.6,6.6,-20,-44.9,9.2,154.9,-24.6,-4.2
1301,-0.588,5.323,8.35,0.495,4,8.94,-1.074,1.237,-0.723,-39.1,20.6,6.6,-19.9,-44.9,8.9,154.9,-24.6,-4.2
1311,-0.588,5.323,8.35,0.495,4,8.94,-1.074,1.237,-0.723,-39.1,20.6,6.6,-19.9,-44.9,8.9,154.9,-24.6,-4.2
1321,-0.073,3.477,9.567,0.353,3.919,8.983,-0.425,-0.498,0.431,-37.5,39.1,7.1,-20,-45,8.7,155.2,-24.1,-3.2
1331,-0.073,3.477,9.567,0.353,3.919,8.983,-0.425,-0.498,0.431,-34.8,33.2,2.8,-20,-45,8.7,155.2,-24.1,-3.2
1342,-2.416,3.946,9.428,0.269,3.876,9.004,-2.646,0.006,0.273,-34.8,33.2,2.8,-20,-44.9,8.5,155.2,-24.1,-3.2
1351,-2.416,3.946,9.428,0.269,3.876,9.004,-2.646,0.006,0.273,-45.5,7,7.3,-20,-44.9,8.5,155.2,-24.1,-3.2
1363,-2.112,3.722,6.521,0.25,3.732,9.065,-2.329,-0.07,-2.649,-63.3,-33.4,12.2,-20,-45.1,8.2,155.4,-23.3,-1.7
1372,-2.112,3.722,6.521,0.25,3.732,9.065,-2.329,-0.07,-2.649,-63.3,-33.4,12.2,-20,-45.1,8.2,155.4,-23.3,-1.7
1383,-0.074,2.724,6.204,0.362,3.48,9.161,-0.435,-0.799,-3.057,-78,-34.4,11.2,-20,-45.2,7.8,155.4,-23.3,-1.7
1391,-0.074,2.724,6.204,0.303,3.427,9.183,-0.376,-0.746,-3.079,-78,-34.4,11.2,-20.2,-45.2,7.4,155.4,-23.3,-1.7
1401,-0.074,2.724,6.204,0.303,3.427,9.183,-0.376,-0.746,-3.079,-80.3,-9.8,-6.6,-20.2,-45.2,7.4,155.4,-23.3,-1.7
1411,-0.463,1.704,6.968,0.195,3.222,9.26,-0.65,-1.545,-2.404,-80.3,-9.8,-6.6,-20.3,-44.8,6.8,155.5,-20.5,-1.9
1421,-0.463,1.704,6.968,0.195,3.222,9.26,-0.65,-1.545,-2.404,-73.1,-0.8,-29.7,-20.3,-44.8,6.8,155.5,-20.5,-1.9
1431,-2.083,1.489,6.614,0.249,3.011,9.33,-2.299,-1.546,-2.822,-62.6,-18,-49,-20.8,-44.5,6.1,155.5,-20.5,-1.9
1442,-2.083,1.489,6.614,0.249,3.011,9.33,-2.299,-1.546,-2.822,-62.6,-18,-49,-20.8,-44.5,6.1,155.5,-20.5,-1.9
1450,-6.388,2.989,9.136,0.238,2.82,9.389,-6.523,0.121,-0.4,-41.6,-24.3,-30.3,-21,-44.5,5.2,154.4,-17.9,-1.5
1461,-5.363,4.503,7.196,0.238,2.82,9.389,-5.468,1.668,-2.327,-25.9,23,17.2,-21,-44.5,5.2,154.4,-17.9,-1.5
1470,-5.363,4.503,7.196,0.144,2.707,9.425,-5.468,1.668,-2.327,-25.9,23,17.2,-21,-44.5,5.2,154.4,-17.9,-1.5
1481,-3.326,3.319,6.686,0.144,2.707,9.425,-3.243,0.646,-2.872,-25.9,23,17.2,-21.1,-44.4,4,154.4,-17.9,-1.5
1491,-3.326,3.319,6.686,-0.239,2.594,9.454,-3.034,0.671,-2.876,-11.1,98.4,49.7,-20.8,-44.5,3.1,153.9,-16,-0.9
1502,-0.018,0.393,4.124,-0.758,2.612,9.422,0.74,-2.224,-5.364,0.6,157.4,45.8,-20.8,-44.5,2.2,153.9,-16,-0.9
1511,-0.018,0.393,4.124,-0.758,2.612,9.422,0.74,-2.224,-5.364,2.2,156.6,22.3,-20.8,-44.5,2.2,153.9,-16,-0.9
1521,-0.018,0.393,4.124,-0.758,2.612,9.422,0.74,-2.224,-5.364,2.2,156.6,22.3,-20.8,-44.5,2.2,153.9,-16,-0.9
1532,-0.106,-1.002,3.303,-1.518,2.732,9.295,1.413,-3.718,-6.045,2.2,156.6,22.3,-20.6,-44.6,1.7,154.9,-15.4,4.6
1542,-0.106,-1.002,3.303,-1.518,2.732,9.295,1.413,-3.718,-6.045,-2.8,100.8,-28.8,-20.6,-44.6,1.7,154.9,-15.4,4.6
1551,-2.122,-3.538,1.081,-1.967,2.649,9.235,-0.121,-6.13,-8.171,-27.8,123.5,-63.9,-20.2,-44.6,0.5,154.9,-15.4,4.6
1561,0.897,-4.237,-0.774,-2.36,2.538,9.174,3.242,-6.707,-9.935,-27.8,123.5,-63.9,-20.2,-44.6,0.5,154.9,-15.4,4.6
1571,0.897,-4.237,-0.774,-2.36,2.538,9.174,3.242,-6.707,-9.935,-40.4,223.7,-89.8,-20.2,-44.6,0.5,154.9,-15.4,4.6
1581,1.353,-5.869,-1.707,-3.074,2.321,9.019,4.405,-8.095,-10.698,-40.4,223.7,-89.8,-20,-45,-0.2,156.6,-15,14.4
1591,1.353,-5.869,-1.707,-3.074,2.321,9.019,4.405,-8.095,-10.698,-29.9,347.8,-117.2,-20,-45,-0.2,156.6,-15,14.4
1601,0.786,-7.76,-3.299,-4.15,1.899,8.68,4.923,-9.534,-11.926,-40.9,472.5,-150.2,-19.4,-45.5,-1.2,156.6,-15,14.4
1611,0.786,-7.76,-3.299,-4.15,1.899,8.68,4.923,-9.534,-11.926,-40.9,555,-210.8,-19.4,-45.5,-1.2,156.6,-15,14.4
1621,-0.055,-10.512,-3.23,-5.754,1.182,7.853,5.699,-11.525,-11.032,-67.6,555,-210.8,-18.5,-45.9,-2,158.8,-11.2,25.5
1631,-0.055,-10.512,-3.23,-5.754,1.182,7.853,5.699,-11.525,-11.032,-102.4,598.6,-274.9,-18.5,-45.9,-2,158.8,-11.2,25.5
1641,-3.849,-12.813,-1.543,-6.916,0.213,6.949,3.129,-12.82,-8.467,-113.5,624.5,-330.7,-17.3,-46.4,-3.3,158.8,-11.2,25.5
1651,-3.849,-12.813,-1.543,-6.916,0.213,6.949,3.129,-12.82,-8.467,-113.5,624.5,-330.7,-17.3,-46.4,-3.3,158.8,-11.2,25.5
1661,-6.783,-16.083,2.061,-8.001,-0.982,5.585,1.327,-14.842,-3.557,-113.5,624.5,-330.7,-15.5,-47,-4.7,163.3,-1.2,44.9
1670,-6.783,-16.083,2.061,-8.001,-0.982,5.585,1.327,-14.842,-3.557,-87,638.7,-383.6,-15.5,-47,-4.7,163.3,-1.2,44.9
1681,-12.283,-20.577,8.974,-8.612,-2.595,3.908,-3.474,-17.652,4.921,-87,638.7,-383.6,-12.6,-47.4,-6.4,163.3,-1.2,44.9
1691,-12.283,-20.577,8.974,-8.612,-2.595,3.908,-3.474,-17.652,4.921,-32.7,630.5,-437,-12.6,-47.4,-6.4,163.3,-1.2,44.9
1701,-17.076,-19.771,10.951,-8.535,-4.112,2.533,-8.267,-15.342,8.242,25.7,551.9,-480.3,-8.5,-47.4,-8.3,166,15.3,65.6
1711,-17.076,-19.771,10.951,-8.535,-4.112,2.533,-8.267,-15.342,8.242,52.7,397.6,-485.6,-8.5,-47.4,-8.3,166,15.3,65.6
1721,-23.151,-17.96,10.995,-7.918,-5.585,1.509,-14.861,-12.087,9.309,52.7,397.6,-485.6,-3.1,-47.2,-9.4,166,15.3,65.6
1731,-23.151,-17.96,10.995,-7.918,-5.585,1.509,-14.861,-12.087,9.309,68.6,211.1,-425.6,-3.1,-47.2,-9.4,166,15.3,65.6
1741,-26.897,-13.874,13.082,-6.981,-6.711,1.551,-19.484,-6.94,11.321,81.3,22.6,-327.8,3.5,-46.3,-9.8,167.6,34.7,79.2
