ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.307,4.646,10.878,-1.332,4.25,8.737,-0.938,0.322,1.966,-16.3,-11.4,9.9,0.0,-4.9,-31.7,12.7,175.1,-26.5,9.1,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,7,2017-10-05 19:02:09:142
-1.555,4.385,10.467,-1.262,4.192,8.775,-0.268,0.122,1.524,2.6,-11.5,9.2,0.0,-5.3,-31.7,12.2,174.6,-25.3,8.2,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,17,2017-10-05 19:02:09:152
-1.555,4.385,10.467,-1.22,4.211,8.772,-0.268,0.122,1.524,17.2,-11.1,9.5,0.0,-5.3,-31.7,12.2,174.6,-25.3,8.2,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,27,2017-10-05 19:02:09:162
-1.192,3.907,9.867,-1.228,4.2,8.776,0.049,-0.329,0.919,17.2,-11.1,9.5,0.0,-5.5,-31.7,11.9,174.6,-25.3,8.2,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,38,2017-10-05 19:02:09:173
-1.192,3.907,9.867,-1.228,4.2,8.776,0.049,-0.329,0.919,26.0,-8.2,11.5,0.0,-5.5,-31.7,11.9,174.6,-25.3,8.2,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,48,2017-10-05 19:02:09:183
-0.823,4.075,9.596,-1.234,4.227,8.762,0.424,-0.218,0.679,26.0,-8.2,11.5,0.0,-5.6,-31.9,11.6,172.9,-25.4,8.0,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,57,2017-10-05 19:02:09:192
-0.823,4.075,9.596,-1.234,4.227,8.762,0.424,-0.218,0.679,30.2,-8.0,9.2,0.0,-5.6,-31.9,11.6,172.9,-25.4,8.0,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,67,2017-10-05 19:02:09:202
-0.692,4.498,9.267,-1.196,4.231,8.766,0.515,0.195,0.352,29.5,-8.0,6.6,0.0,-5.6,-32.1,11.2,172.9,-25.4,8.0,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,77,2017-10-05 19:02:09:212
-0.692,4.498,9.267,-1.196,4.231,8.766,0.515,0.195,0.352,29.5,-8.0,6.6,0.0,-5.6,-32.1,11.2,172.9,-25.4,8.0,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,87,2017-10-05 19:02:09:222
-1.324,4.911,8.197,-1.153,4.262,8.757,-0.149,0.57,-0.691,22.0,-7.8,4.2,0.0,-5.5,-32.1,11.0,174.2,-25.6,7.8,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,97,2017-10-05 19:02:09:232
-1.324,4.911,8.197,-1.13,4.289,8.746,-0.172,0.543,-0.681,22.0,-7.8,4.2,0.0,-5.7,-32.1,10.8,174.2,-25.6,7.8,5.0,35.26,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,107,2017-10-05 19:02:09:242
-1.324,4.911,8.197,-1.13,4.289,8.746,-0.172,0.543,-0.681,11.3,-7.8,4.3,0.0,-5.7,-32.1,10.8,174.2,-25.6,7.8,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,117,2017-10-05 19:02:09:252
-1.316,5.134,8.538,-1.083,4.345,8.725,-0.212,0.707,-0.324,11.3,-7.8,4.3,0.0,-5.9,-31.9,10.7,174.2,-25.6,7.8,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,127,2017-10-05 19:02:09:262
-1.212,5.126,8.919,-1.06,4.361,8.72,-0.132,0.683,0.056,2.9,-6.2,4.1,0.0,-5.9,-31.9,10.7,172.3,-26.3,7.1,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,136,2017-10-05 19:02:09:271
-1.212,5.126,8.919,-1.06,4.361,8.72,-0.132,0.683,0.056,-0.8,-5.0,4.0,0.0,-5.9,-31.9,10.7,172.3,-26.3,7.1,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,147,2017-10-05 19:02:09:282
-0.993,4.877,9.149,-1.024,4.405,8.701,0.047,0.394,0.301,-0.2,-11.0,2.6,0.0,-5.8,-31.7,11.0,172.3,-26.3,7.1,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,157,2017-10-05 19:02:09:292
-0.993,4.877,9.149,-1.024,4.405,8.701,0.047,0.394,0.301,-0.2,-11.0,2.6,0.0,-5.8,-31.7,11.0,172.3,-26.3,7.1,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,167,2017-10-05 19:02:09:302
-0.981,4.764,9.142,-0.986,4.438,8.689,0.021,0.25,0.306,-0.2,-11.0,2.6,0.0,-5.6,-31.8,11.5,172.1,-26.7,6.7,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,177,2017-10-05 19:02:09:312
-0.981,4.764,9.142,-0.986,4.438,8.689,0.021,0.25,0.306,0.5,-19.8,0.3,0.0,-5.6,-31.8,11.5,172.1,-26.7,6.7,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,187,2017-10-05 19:02:09:322
-1.634,4.577,9.314,-0.904,4.463,8.686,-0.704,0.041,0.479,2.1,-28.5,1.3,0.0,-5.5,-31.9,11.6,172.1,-26.7,6.7,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,197,2017-10-05 19:02:09:332
-1.634,4.577,9.314,-0.852,4.477,8.684,-0.756,0.027,0.481,2.1,-28.5,1.3,0.0,-5.4,-32.0,12.0,172.1,-26.7,6.7,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,207,2017-10-05 19:02:09:342
-1.634,4.577,9.314,-0.852,4.477,8.684,-0.756,0.027,0.481,5.0,-21.2,6.3,0.0,-5.4,-32.0,12.0,172.1,-26.7,6.7,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,216,2017-10-05 19:02:09:351
-1.578,4.851,9.531,-0.802,4.492,8.68,-0.751,0.281,0.698,5.0,-21.2,6.3,0.0,-5.6,-32.0,12.1,172.0,-27.2,5.6,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,227,2017-10-05 19:02:09:362
-1.578,4.851,9.531,-0.802,4.492,8.68,-0.751,0.281,0.698,9.3,-8.6,12.2,0.0,-5.6,-32.0,12.1,172.0,-27.2,5.6,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,236,2017-10-05 19:02:09:371
-1.152,5.006,9.472,-0.745,4.507,8.678,-0.388,0.419,0.643,8.8,-8.6,16.4,0.0,-5.6,-32.3,12.1,172.0,-27.2,5.6,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,247,2017-10-05 19:02:09:382
-1.152,5.006,9.472,-0.745,4.507,8.678,-0.388,0.419,0.643,8.8,-8.6,16.4,0.0,-5.6,-32.3,12.1,172.0,-27.2,5.6,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,257,2017-10-05 19:02:09:392
-0.665,5.213,9.036,-0.714,4.523,8.672,0.06,0.607,0.219,4.9,-14.3,15.3,0.0,-5.3,-32.2,12.2,173.4,-27.4,4.9,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,267,2017-10-05 19:02:09:402
-0.665,5.213,9.036,-0.703,4.533,8.668,0.049,0.597,0.223,0.4,-21.5,12.2,0.0,-5.3,-32.2,12.2,173.4,-27.4,4.9,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,278,2017-10-05 19:02:09:413
-0.665,5.213,9.036,-0.703,4.533,8.668,0.049,0.597,0.223,0.4,-21.5,12.2,0.0,-5.3,-32.2,12.2,173.4,-27.4,4.9,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,287,2017-10-05 19:02:09:422
-0.585,4.88,8.986,-0.642,4.52,8.679,0.066,0.282,0.162,0.4,-21.5,12.2,0.0,-5.1,-32.3,12.4,173.4,-27.4,4.9,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,297,2017-10-05 19:02:09:432
-0.585,4.88,8.986,-0.603,4.538,8.672,0.027,0.263,0.169,-2.7,-23.6,9.6,0.0,-5.1,-32.3,12.2,173.1,-27.4,4.2,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,307,2017-10-05 19:02:09:442
-0.585,4.88,8.986,-0.603,4.538,8.672,0.027,0.263,0.169,-2.7,-23.6,9.6,0.0,-5.1,-32.3,12.2,173.1,-27.4,4.2,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,317,2017-10-05 19:02:09:452
-0.642,4.904,9.134,-0.503,4.545,8.675,-0.129,0.28,0.312,-4.6,-25.0,8.5,0.0,-5.2,-32.1,12.4,173.1,-27.4,4.2,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,327,2017-10-05 19:02:09:462
-1.066,4.978,9.051,-0.459,4.54,8.68,-0.59,0.358,0.226,-7.6,-24.5,8.5,0.0,-5.2,-32.1,12.4,173.1,-27.4,4.2,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,337,2017-10-05 19:02:09:472
-0.944,4.953,9.245,-0.403,4.525,8.691,-0.525,0.348,0.406,-12.0,-30.6,9.5,0.0,-5.2,-31.9,12.4,172.7,-27.6,3.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,347,2017-10-05 19:02:09:482
-0.944,4.953,9.245,-0.403,4.525,8.691,-0.525,0.348,0.406,-12.0,-30.6,9.5,0.0,-5.2,-31.9,12.4,172.7,-27.6,3.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,357,2017-10-05 19:02:09:492
-0.353,5.053,9.276,-0.298,4.501,8.707,-0.049,0.471,0.42,-15.0,-34.4,10.0,0.0,-5.5,-31.6,12.4,172.7,-27.6,3.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,367,2017-10-05 19:02:09:502
-0.353,5.053,9.276,-0.298,4.501,8.707,-0.049,0.471,0.42,-13.4,-33.5,8.3,0.0,-5.5,-31.6,12.4,172.7,-27.6,3.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,377,2017-10-05 19:02:09:512
0.066,5.032,9.701,-0.185,4.463,8.73,0.249,0.488,0.815,-13.4,-33.5,8.3,0.0,-5.1,-31.4,12.4,172.1,-27.3,2.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,387,2017-10-05 19:02:09:522
0.066,5.032,9.701,-0.185,4.463,8.73,0.249,0.488,0.815,-13.4,-33.5,8.3,0.0,-5.1,-31.4,12.4,172.1,-27.3,2.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,397,2017-10-05 19:02:09:532
0.801,4.886,9.459,-0.084,4.452,8.737,0.873,0.355,0.57,-6.2,-37.7,5.5,0.0,-5.1,-31.4,12.7,172.1,-27.3,2.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,407,2017-10-05 19:02:09:542
0.801,4.886,9.459,-0.084,4.452,8.737,0.873,0.355,0.57,-1.4,-35.4,4.5,0.0,-5.1,-31.4,12.7,172.1,-27.3,2.0,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,418,2017-10-05 19:02:09:553
0.829,4.755,9.197,0.027,4.435,8.747,0.789,0.244,0.303,-1.4,-35.4,4.5,0.0,-4.9,-31.4,12.6,171.7,-27.0,0.6,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,427,2017-10-05 19:02:09:562
0.829,4.755,9.197,0.027,4.435,8.747,0.789,0.244,0.303,2.2,-31.2,5.4,0.0,-4.9,-31.4,12.6,171.7,-27.0,0.6,5.0,38.77,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,437,2017-10-05 19:02:09:572
1.027,4.626,9.426,0.147,4.45,8.738,0.864,0.102,0.537,2.2,-31.2,5.4,0.0,-5.0,-31.6,12.6,171.7,-27.0,0.6,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,450,2017-10-05 19:02:09:585
1.027,4.626,9.426,0.147,4.45,8.738,0.864,0.102,0.537,5.5,-33.6,6.9,0.0,-5.0,-31.6,12.6,171.7,-27.0,0.6,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,457,2017-10-05 19:02:09:592
1.061,4.71,9.599,0.286,4.467,8.726,0.758,0.167,0.719,9.7,-30.2,3.9,0.0,-5.3,-31.5,12.6,171.0,-27.1,-1.9,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,467,2017-10-05 19:02:09:602
1.061,4.71,9.599,0.286,4.467,8.726,0.758,0.167,0.719,9.7,-30.2,3.9,0.0,-5.3,-31.5,12.6,171.0,-27.1,-1.9,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,478,2017-10-05 19:02:09:613
0.195,4.713,9.579,0.406,4.496,8.706,-0.214,0.142,0.719,14.3,-23.9,-3.3,0.0,-5.3,-31.3,12.4,171.0,-27.1,-1.9,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,487,2017-10-05 19:02:09:622
0.195,4.713,9.579,0.406,4.496,8.706,-0.214,0.142,0.719,16.8,-12.5,-3.2,0.0,-5.3,-31.3,12.4,171.0,-27.1,-1.9,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,497,2017-10-05 19:02:09:632
-0.435,4.642,9.408,0.465,4.541,8.68,-0.893,0.027,0.577,16.8,-12.5,-3.2,0.0,-5.3,-31.5,12.5,170.7,-27.3,-2.7,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,507,2017-10-05 19:02:09:642
-0.435,4.642,9.408,0.465,4.541,8.68,-0.893,0.027,0.577,14.7,-6.6,1.5,0.0,-5.3,-31.5,12.5,170.7,-27.3,-2.7,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,517,2017-10-05 19:02:09:652
0.008,5.155,8.763,0.537,4.565,8.663,-0.528,0.507,-0.04,14.7,-6.6,1.5,0.0,-5.1,-31.8,12.5,170.7,-27.3,-2.7,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,527,2017-10-05 19:02:09:662
0.008,5.155,8.763,0.537,4.565,8.663,-0.528,0.507,-0.04,7.8,-4.8,5.7,0.0,-5.1,-31.8,12.5,170.7,-27.3,-2.7,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,537,2017-10-05 19:02:09:672
0.348,5.069,8.433,0.562,4.585,8.651,-0.219,0.402,-0.353,7.8,-4.8,5.7,0.0,-5.6,-31.6,12.9,168.8,-27.7,-3.5,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,547,2017-10-05 19:02:09:682
0.348,5.069,8.433,0.562,4.585,8.651,-0.219,0.402,-0.353,2.8,-11.1,4.8,0.0,-5.6,-31.6,12.9,168.8,-27.7,-3.5,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,557,2017-10-05 19:02:09:692
0.989,4.857,8.81,0.563,4.578,8.654,0.411,0.201,0.014,0.5,-14.4,-0.1,0.0,-5.6,-31.5,12.5,168.8,-27.7,-3.5,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,567,2017-10-05 19:02:09:702
0.989,4.857,8.81,0.563,4.578,8.654,0.411,0.201,0.014,0.5,-14.4,-0.1,0.0,-5.6,-31.5,12.5,168.8,-27.7,-3.5,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,577,2017-10-05 19:02:09:712
0.795,4.875,8.366,0.597,4.611,8.635,0.185,0.186,-0.403,0.5,-14.4,-0.1,0.0,-5.9,-31.4,12.8,168.3,-28.0,-4.0,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,587,2017-10-05 19:02:09:722
0.795,4.875,8.366,0.617,4.62,8.628,0.166,0.176,-0.396,-1.7,-14.1,-5.7,0.0,-5.9,-31.4,12.8,168.3,-28.0,-4.0,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,597,2017-10-05 19:02:09:732
0.795,4.875,8.366,0.617,4.62,8.628,0.166,0.176,-0.396,-2.3,-8.1,-6.9,0.0,-5.8,-31.1,12.9,168.3,-28.0,-4.0,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,607,2017-10-05 19:02:09:742
0.041,4.956,9.543,0.65,4.624,8.624,-0.61,0.253,0.766,-1.2,-6.5,-5.5,0.0,-5.8,-31.1,12.9,168.3,-28.0,-4.0,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,616,2017-10-05 19:02:09:751
0.041,4.956,9.543,0.663,4.626,8.622,-0.623,0.251,0.768,-1.7,-10.1,0.4,0.0,-5.6,-31.0,13.0,168.2,-28.1,-4.3,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,627,2017-10-05 19:02:09:762
0.041,4.956,9.543,0.663,4.626,8.622,-0.623,0.251,0.768,-1.7,-10.1,0.4,0.0,-5.6,-31.0,13.0,168.2,-28.1,-4.3,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,637,2017-10-05 19:02:09:772
-0.684,5.636,9.607,0.718,4.634,8.613,-1.391,0.911,0.84,-1.7,-10.1,0.4,0.0,-5.5,-31.1,12.9,168.2,-28.1,-4.3,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,647,2017-10-05 19:02:09:782
-0.684,5.636,9.607,0.718,4.634,8.613,-1.391,0.911,0.84,-0.8,-16.0,11.1,0.0,-5.5,-31.1,12.9,168.2,-28.1,-4.3,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,657,2017-10-05 19:02:09:792
1.576,4.59,9.204,0.749,4.637,8.609,0.802,-0.12,0.448,-0.8,-16.0,11.1,0.0,-5.6,-30.9,12.8,168.0,-28.2,-4.8,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,667,2017-10-05 19:02:09:802
1.576,4.59,9.204,0.749,4.637,8.609,0.802,-0.12,0.448,1.6,-14.7,15.0,0.0,-5.6,-30.9,12.8,168.0,-28.2,-4.8,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,677,2017-10-05 19:02:09:812
1.576,4.59,9.204,0.749,4.637,8.609,0.802,-0.12,0.448,1.6,-14.7,15.0,0.0,-5.6,-30.9,12.8,168.0,-28.2,-4.8,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,687,2017-10-05 19:02:09:822
2.417,3.763,8.633,0.768,4.635,8.608,1.61,-0.933,-0.114,3.4,-9.2,-0.4,0.0,-5.6,-30.8,12.7,168.0,-28.2,-4.8,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,697,2017-10-05 19:02:09:832
0.722,5.111,9.027,0.767,4.66,8.595,-0.056,0.368,0.288,4.3,0.3,-9.9,0.0,-5.4,-30.7,12.8,169.5,-28.2,-5.1,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,707,2017-10-05 19:02:09:842
0.722,5.111,9.027,0.767,4.66,8.595,-0.056,0.368,0.288,5.7,1.9,-6.0,0.0,-5.4,-30.7,12.8,169.5,-28.2,-5.1,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,717,2017-10-05 19:02:09:852
0.012,5.401,9.489,0.781,4.668,8.589,-0.769,0.647,0.748,5.7,1.9,-6.0,0.0,-5.3,-30.8,13.0,169.5,-28.2,-5.1,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,727,2017-10-05 19:02:09:862
0.012,5.401,9.489,0.781,4.668,8.589,-0.769,0.647,0.748,8.5,-5.0,-1.3,0.0,-5.3,-30.8,13.0,169.5,-28.2,-5.1,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,737,2017-10-05 19:02:09:872
0.398,4.91,9.472,0.838,4.66,8.588,-0.446,0.17,0.732,8.5,-5.0,-1.3,0.0,-5.0,-30.9,13.1,169.5,-28.4,-5.2,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,747,2017-10-05 19:02:09:882
0.398,4.91,9.472,0.838,4.66,8.588,-0.446,0.17,0.732,10.3,-7.8,-0.4,0.0,-5.0,-30.9,13.1,169.5,-28.4,-5.2,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,757,2017-10-05 19:02:09:892
0.84,4.84,8.514,0.817,4.696,8.57,0.009,0.066,-0.193,8.6,-7.8,-3.0,0.0,-5.2,-30.8,13.1,169.5,-28.4,-5.2,5.0,25.81,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,768,2017-10-05 19:02:09:903
0.84,4.84,8.514,0.817,4.696,8.57,0.009,0.066,-0.193,8.6,-7.8,-3.0,0.0,-5.2,-30.8,13.1,169.5,-28.4,-5.2,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,777,2017-10-05 19:02:09:912
0.637,5.067,8.276,0.807,4.717,8.56,-0.179,0.269,-0.416,8.6,-7.8,-3.0,0.0,-5.0,-31.1,13.2,169.4,-28.6,-5.4,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,787,2017-10-05 19:02:09:922
0.637,5.067,8.276,0.803,4.719,8.559,-0.176,0.267,-0.416,4.3,-6.5,-4.5,0.0,-5.0,-31.1,13.2,169.4,-28.6,-5.4,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,797,2017-10-05 19:02:09:932
0.637,5.067,8.276,0.803,4.719,8.559,-0.176,0.267,-0.416,-1.4,-2.4,-3.8,0.0,-5.0,-31.1,13.2,169.4,-28.6,-5.4,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,807,2017-10-05 19:02:09:942
0.731,5.215,8.983,0.797,4.726,8.556,-0.078,0.405,0.283,-3.4,3.9,-2.2,0.0,-4.9,-31.4,13.7,169.4,-28.6,-5.4,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,817,2017-10-05 19:02:09:952
0.731,5.215,8.983,0.797,4.726,8.556,-0.078,0.405,0.283,-3.4,3.9,-2.2,0.0,-4.9,-31.4,13.7,169.4,-28.6,-5.4,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,827,2017-10-05 19:02:09:962
0.499,5.172,9.857,0.783,4.73,8.555,-0.293,0.359,1.144,2.5,6.2,-0.6,0.0,-4.8,-31.4,13.7,169.4,-28.8,-5.3,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,838,2017-10-05 19:02:09:973
0.499,5.172,9.857,0.783,4.73,8.555,-0.293,0.359,1.144,12.6,7.3,0.4,0.0,-4.8,-31.4,13.7,169.4,-28.8,-5.3,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,847,2017-10-05 19:02:09:982
0.474,5.011,9.828,0.773,4.768,8.534,-0.307,0.162,1.135,12.6,7.3,0.4,0.0,-4.6,-31.3,14.0,169.4,-28.8,-5.3,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,857,2017-10-05 19:02:09:992
0.474,5.011,9.828,0.773,4.768,8.534,-0.307,0.162,1.135,12.6,7.3,0.4,0.0,-4.6,-31.3,14.0,169.4,-28.8,-5.3,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,867,2017-10-05 19:02:10:002
0.285,4.996,9.172,0.75,4.804,8.516,-0.47,0.111,0.509,18.2,3.2,0.1,0.0,-4.4,-31.6,14.0,171.4,-29.1,-5.2,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,877,2017-10-05 19:02:10:012
0.285,4.996,9.172,0.75,4.804,8.516,-0.47,0.111,0.509,14.0,-3.5,2.0,0.0,-4.4,-31.6,14.0,171.4,-29.1,-5.2,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,887,2017-10-05 19:02:10:022
0.592,5.097,8.502,0.747,4.834,8.5,-0.164,0.181,-0.134,14.0,-3.5,2.0,0.0,-4.4,-31.6,14.3,171.4,-29.1,-5.2,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,898,2017-10-05 19:02:10:033
1.783,4.834,8.664,0.739,4.848,8.493,1.015,-0.091,0.032,7.1,-6.7,3.6,0.0,-4.4,-31.4,14.2,171.4,-29.1,-5.2,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,907,2017-10-05 19:02:10:042
1.783,4.834,8.664,0.739,4.848,8.493,1.015,-0.091,0.032,7.1,-6.7,3.6,0.0,-4.4,-31.4,14.2,171.4,-29.1,-5.2,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,917,2017-10-05 19:02:10:052
2.3,5.003,8.971,0.728,4.861,8.486,1.535,0.062,0.341,6.4,-2.4,-0.2,0.0,-4.4,-31.4,14.5,171.2,-29.6,-5.0,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,927,2017-10-05 19:02:10:062
2.3,5.003,8.971,0.728,4.861,8.486,1.535,0.062,0.341,10.8,2.7,-4.5,0.0,-4.4,-31.4,14.5,171.2,-29.6,-5.0,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,937,2017-10-05 19:02:10:072
0.816,5.234,8.915,0.715,4.913,8.457,0.088,0.236,0.315,12.2,-0.3,-4.5,0.0,-4.4,-31.4,14.5,171.2,-29.6,-5.0,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,948,2017-10-05 19:02:10:083
0.816,5.234,8.915,0.715,4.913,8.457,0.088,0.236,0.315,12.2,-0.3,-4.5,0.0,-4.4,-31.4,14.5,171.2,-29.6,-5.0,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,957,2017-10-05 19:02:10:092
-0.382,5.643,8.581,0.753,4.943,8.436,-1.128,0.609,0.007,12.2,-0.3,-4.5,0.0,-4.7,-31.0,14.6,169.6,-30.1,-4.8,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,967,2017-10-05 19:02:10:102
-0.382,5.643,8.581,0.753,4.943,8.436,-1.128,0.609,0.007,12.9,-7.7,1.3,0.0,-4.7,-31.0,14.6,169.6,-30.1,-4.8,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,977,2017-10-05 19:02:10:112
-0.361,5.514,8.083,0.832,4.977,8.409,-1.187,0.448,-0.456,14.6,-9.1,7.6,0.0,-4.9,-31.0,14.8,169.6,-30.1,-4.8,5.0,23.59,12.83932,77.66423,,932.0861816,,92.9,,0 / 0,987,2017-10-05 19:02:10:122
