ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.31,2.835,9.716,-0.025,3.017,9.331,0.329,-0.228,0.229,13.9,32.1,12.5,0.0,-17.0,29.2,-25.1,25.8,-18.4,0.3,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 0,115,2017-10-05 19:00:39:225
0.31,2.835,9.716,-0.025,3.017,9.331,0.329,-0.228,0.229,13.9,32.1,12.5,0.0,-17.0,29.2,-25.1,25.8,-18.4,0.3,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,128,2017-10-05 19:00:39:238
0.31,2.835,9.716,-0.055,3.012,9.332,0.36,-0.223,0.228,12.2,27.6,13.9,0.0,-16.6,29.1,-25.3,25.8,-17.9,0.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,135,2017-10-05 19:00:39:245
0.31,2.835,9.716,-0.055,3.012,9.332,0.36,-0.223,0.228,12.2,27.6,13.9,0.0,-16.6,29.1,-25.3,25.8,-17.9,0.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,144,2017-10-05 19:00:39:254
0.06,3.401,9.294,-0.088,3.001,9.336,0.147,0.346,-0.191,5.7,10.0,14.6,0.0,-16.5,28.9,-25.3,25.8,-17.9,0.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,156,2017-10-05 19:00:39:266
0.06,3.401,9.294,-0.088,3.001,9.336,0.147,0.346,-0.191,5.7,10.0,14.6,0.0,-16.5,28.9,-25.3,25.8,-17.9,0.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,165,2017-10-05 19:00:39:275
0.525,2.886,10.232,-0.058,2.982,9.342,0.575,-0.142,0.725,-0.5,-11.3,12.1,0.0,-15.8,28.7,-25.6,24.6,-17.8,0.5,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,175,2017-10-05 19:00:39:285
0.525,2.886,10.232,-0.058,2.982,9.342,0.575,-0.142,0.725,-0.5,-11.3,12.1,0.0,-15.8,28.7,-25.6,24.6,-17.8,0.5,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,185,2017-10-05 19:00:39:295
0.581,2.797,9.807,-0.039,3.01,9.333,0.611,-0.257,0.316,-3.9,-30.8,3.2,0.0,-15.6,28.6,-25.6,24.6,-17.8,0.5,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,195,2017-10-05 19:00:39:305
-0.02,3.096,9.927,0.022,3.007,9.334,-0.042,0.039,0.433,-5.9,-36.4,-1.7,0.0,-15.6,28.6,-25.6,24.6,-17.8,0.5,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,205,2017-10-05 19:00:39:315
-0.02,3.096,9.927,0.022,3.007,9.334,-0.042,0.039,0.433,-8.5,-31.3,-0.1,0.0,-15.6,28.6,-25.6,24.6,-17.8,0.5,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,215,2017-10-05 19:00:39:325
-0.359,3.285,9.61,0.12,2.973,9.344,-0.473,0.26,0.111,-8.5,-31.3,-0.1,0.0,-15.4,28.4,-25.6,23.3,-17.9,-0.1,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,225,2017-10-05 19:00:39:335
-0.359,3.285,9.61,0.12,2.973,9.344,-0.473,0.26,0.111,-8.5,-31.3,-0.1,0.0,-15.4,28.4,-25.6,23.3,-17.9,-0.1,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,235,2017-10-05 19:00:39:345
-0.231,3.229,9.564,0.216,2.935,9.355,-0.444,0.242,0.056,-10.4,-17.3,2.9,0.0,-14.9,28.3,-25.4,23.3,-17.9,-0.1,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,245,2017-10-05 19:00:39:355
0.047,3.46,10.182,0.204,2.918,9.36,-0.158,0.486,0.658,-9.3,7.9,5.0,0.0,-14.3,28.1,-25.1,23.3,-17.9,-0.1,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,255,2017-10-05 19:00:39:365
0.047,3.46,10.182,0.204,2.918,9.36,-0.158,0.486,0.658,-9.3,7.9,5.0,0.0,-14.3,28.1,-25.1,23.3,-17.9,-0.1,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,265,2017-10-05 19:00:39:375
0.039,3.434,10.318,0.206,2.902,9.365,-0.168,0.477,0.787,-4.3,23.2,5.5,0.0,-14.2,28.0,-25.1,21.4,-17.3,-1.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,276,2017-10-05 19:00:39:386
0.039,3.434,10.318,0.206,2.902,9.365,-0.168,0.477,0.787,-0.2,27.7,5.3,0.0,-14.2,28.0,-25.1,21.4,-17.3,-1.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,285,2017-10-05 19:00:39:395
-0.504,2.886,10.404,0.107,2.907,9.365,-0.602,-0.067,0.872,-0.2,27.7,5.3,0.0,-14.5,28.1,-25.3,21.4,-17.3,-1.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,295,2017-10-05 19:00:39:405
-0.504,2.886,10.404,0.107,2.907,9.365,-0.602,-0.067,0.872,-0.2,27.7,5.3,0.0,-14.5,28.1,-25.3,21.4,-17.3,-1.2,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,305,2017-10-05 19:00:39:415
-1.239,2.836,9.924,0.056,2.898,9.369,-1.276,-0.107,0.396,-2.3,24.9,3.3,0.0,-14.3,28.1,-25.1,21.9,-17.2,-0.7,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,315,2017-10-05 19:00:39:425
-1.239,2.836,9.924,0.056,2.898,9.369,-1.276,-0.107,0.396,-13.2,2.9,5.0,0.0,-14.3,28.1,-25.1,21.9,-17.2,-0.7,5.0,36.42,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,325,2017-10-05 19:00:39:435
-1.274,3.052,9.873,-0.005,2.875,9.376,-1.249,0.129,0.339,-13.2,2.9,5.0,0.0,-14.3,28.0,-25.0,21.9,-17.2,-0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,335,2017-10-05 19:00:39:445
-1.274,3.052,9.873,-0.005,2.875,9.376,-1.249,0.129,0.339,-20.4,-10.8,2.9,0.0,-14.3,28.0,-25.0,21.9,-17.2,-0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,345,2017-10-05 19:00:39:455
0.498,2.766,9.802,-0.004,2.794,9.4,0.493,-0.072,0.245,-19.0,-7.3,-4.3,0.0,-14.5,28.1,-25.0,23.8,-17.0,0.0,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,355,2017-10-05 19:00:39:465
0.498,2.766,9.802,-0.004,2.794,9.4,0.493,-0.072,0.245,-19.0,-7.3,-4.3,0.0,-14.5,28.1,-25.0,23.8,-17.0,0.0,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,365,2017-10-05 19:00:39:475
-0.297,2.618,10.362,-0.07,2.755,9.411,-0.222,-0.179,0.784,-11.8,3.6,-10.7,0.0,-14.5,28.1,-25.0,23.8,-17.0,0.0,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,375,2017-10-05 19:00:39:485
-0.297,2.618,10.362,-0.107,2.736,9.417,-0.184,-0.16,0.779,-11.8,3.6,-10.7,0.0,-14.8,28.2,-24.7,23.8,-17.0,0.0,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,385,2017-10-05 19:00:39:495
-0.297,2.618,10.362,-0.107,2.736,9.417,-0.184,-0.16,0.779,0.0,11.1,-12.0,0.0,-14.8,28.2,-24.7,23.8,-17.0,0.0,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,395,2017-10-05 19:00:39:505
-0.728,3.083,10.648,-0.11,2.743,9.415,-0.607,0.291,1.062,0.0,11.1,-12.0,0.0,-15.0,28.2,-24.8,24.3,-16.2,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,405,2017-10-05 19:00:39:515
-0.728,3.083,10.648,-0.11,2.743,9.415,-0.607,0.291,1.062,14.6,11.8,-11.4,0.0,-15.0,28.2,-24.8,24.3,-16.2,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,415,2017-10-05 19:00:39:525
-0.808,3.279,10.685,-0.111,2.758,9.41,-0.684,0.469,1.103,27.4,-4.8,-11.0,0.0,-15.2,28.3,-25.0,24.3,-16.2,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,425,2017-10-05 19:00:39:535
-0.808,3.279,10.685,-0.115,2.795,9.399,-0.681,0.432,1.114,27.4,-4.8,-11.0,0.0,-15.2,28.4,-25.0,24.3,-16.2,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,435,2017-10-05 19:00:39:545
-0.808,3.279,10.685,-0.115,2.795,9.399,-0.681,0.432,1.114,31.7,-27.7,-9.1,0.0,-15.2,28.4,-25.0,24.3,-16.2,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,445,2017-10-05 19:00:39:555
1.195,3.346,8.645,-0.07,2.842,9.385,1.245,0.45,-0.88,19.4,-55.7,-6.6,0.0,-15.0,28.4,-24.9,24.3,-16.6,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,455,2017-10-05 19:00:39:565
1.195,3.346,8.645,-0.07,2.842,9.385,1.245,0.45,-0.88,19.4,-55.7,-6.6,0.0,-15.0,28.4,-24.9,24.3,-16.6,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,465,2017-10-05 19:00:39:575
3.444,3.0,8.462,0.096,2.892,9.37,3.293,0.059,-1.044,19.4,-55.7,-6.6,0.0,-14.9,28.5,-24.8,24.3,-16.6,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,475,2017-10-05 19:00:39:585
3.444,3.0,8.462,0.096,2.892,9.37,3.293,0.059,-1.044,11.1,-68.1,-18.7,0.0,-14.9,28.5,-24.8,24.3,-16.6,0.7,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,485,2017-10-05 19:00:39:595
1.526,2.544,9.594,0.205,2.986,9.339,1.297,-0.483,0.101,10.8,-52.5,-28.3,0.0,-14.8,28.6,-24.8,22.8,-17.2,-0.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,495,2017-10-05 19:00:39:605
1.526,2.544,9.594,0.205,2.986,9.339,1.297,-0.483,0.101,10.8,-44.0,-32.9,0.0,-14.8,28.6,-24.8,22.8,-17.2,-0.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,505,2017-10-05 19:00:39:615
0.78,3.293,9.433,0.429,3.041,9.313,0.338,0.199,-0.032,9.4,-44.0,-32.9,0.0,-14.8,28.2,-24.8,22.8,-17.2,-0.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,515,2017-10-05 19:00:39:625
0.78,3.293,9.433,0.429,3.041,9.313,0.338,0.199,-0.032,9.4,-44.0,-32.9,0.0,-14.8,28.2,-24.8,22.8,-17.2,-0.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,525,2017-10-05 19:00:39:635
1.174,2.457,9.34,0.67,3.065,9.291,0.486,-0.648,-0.102,0.5,-41.4,-31.1,0.0,-14.8,28.1,-24.9,21.8,-18.1,-2.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,535,2017-10-05 19:00:39:645
1.174,2.457,9.34,0.67,3.065,9.291,0.486,-0.648,-0.102,-3.1,-36.2,-28.5,0.0,-14.8,28.1,-24.9,21.8,-18.1,-2.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,544,2017-10-05 19:00:39:654
0.61,2.75,9.966,0.776,3.058,9.285,-0.176,-0.353,0.521,0.8,-22.1,-18.9,0.0,-15.0,28.0,-24.7,21.8,-18.1,-2.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,555,2017-10-05 19:00:39:665
0.61,2.75,9.966,0.776,3.058,9.285,-0.176,-0.353,0.521,0.8,-22.1,-18.9,0.0,-15.0,28.0,-24.7,21.8,-18.1,-2.6,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,564,2017-10-05 19:00:39:674
1.456,3.028,10.478,0.854,3.055,9.28,0.578,-0.075,1.03,9.3,-8.0,-14.1,0.0,-15.2,27.8,-24.8,20.3,-18.2,-4.8,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,575,2017-10-05 19:00:39:685
1.456,3.028,10.478,0.854,3.055,9.28,0.578,-0.075,1.03,9.3,-8.0,-14.1,0.0,-15.2,27.8,-24.8,20.3,-18.2,-4.8,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,585,2017-10-05 19:00:39:695
1.92,2.735,10.294,0.874,3.068,9.273,1.015,-0.377,0.855,12.3,-7.4,-17.5,0.0,-15.8,27.7,-24.7,20.3,-18.2,-4.8,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,595,2017-10-05 19:00:39:705
1.92,2.735,10.294,0.874,3.068,9.273,1.015,-0.377,0.855,12.3,-7.4,-17.5,0.0,-15.8,27.7,-24.7,20.3,-18.2,-4.8,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,605,2017-10-05 19:00:39:715
1.357,2.921,10.325,0.9,3.088,9.264,0.435,-0.214,0.895,11.5,-23.6,-24.2,0.0,-16.1,27.7,-24.7,21.3,-18.2,-5.4,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,615,2017-10-05 19:00:39:725
1.357,2.921,10.325,0.9,3.088,9.264,0.435,-0.214,0.895,10.1,-33.6,-24.4,0.0,-16.1,27.7,-24.7,21.3,-18.2,-5.4,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,625,2017-10-05 19:00:39:735
0.593,3.59,9.865,0.948,3.114,9.251,-0.365,0.419,0.456,10.1,-33.6,-24.4,0.0,-16.7,27.5,-24.8,21.3,-18.2,-5.4,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,636,2017-10-05 19:00:39:746
0.593,3.59,9.865,0.948,3.114,9.251,-0.365,0.419,0.456,7.9,-29.9,-20.2,0.0,-16.7,27.5,-24.8,21.3,-18.2,-5.4,5.0,32.58,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,646,2017-10-05 19:00:39:756
0.123,3.965,8.91,1.056,3.12,9.237,-0.935,0.781,-0.47,7.9,-29.9,-20.2,0.0,-17.5,27.4,-24.5,24.3,-18.5,-5.9,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,655,2017-10-05 19:00:39:765
0.123,3.965,8.91,1.056,3.12,9.237,-0.935,0.781,-0.47,-0.3,-25.7,-9.6,0.0,-17.5,27.4,-24.5,24.3,-18.5,-5.9,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,665,2017-10-05 19:00:39:775
0.434,4.754,7.974,1.129,3.118,9.229,-0.702,1.56,-1.383,-0.3,-25.7,-9.6,0.0,-18.2,27.5,-24.5,24.3,-18.5,-5.9,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,675,2017-10-05 19:00:39:785
0.434,4.754,7.974,1.129,3.118,9.229,-0.702,1.56,-1.383,-12.0,-29.5,1.4,0.0,-18.2,27.5,-24.5,24.3,-18.5,-5.9,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,685,2017-10-05 19:00:39:795
1.448,3.972,8.199,1.192,3.122,9.22,0.233,0.786,-1.153,-22.6,-27.6,4.0,0.0,-18.7,27.3,-24.5,24.8,-18.5,-7.0,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,695,2017-10-05 19:00:39:805
1.448,3.972,8.199,1.192,3.122,9.22,0.233,0.786,-1.153,-22.6,-27.6,4.0,0.0,-18.7,27.3,-24.5,24.8,-18.5,-7.0,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,705,2017-10-05 19:00:39:815
1.448,3.972,8.199,1.192,3.122,9.22,0.233,0.786,-1.153,-22.6,-27.6,4.0,0.0,-18.7,27.3,-24.5,24.8,-18.5,-7.0,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,716,2017-10-05 19:00:39:826
1.938,3.185,9.268,1.242,3.084,9.226,0.664,0.049,-0.107,-23.9,-19.9,-2.4,0.0,-19.3,27.2,-24.8,24.8,-18.5,-7.0,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,725,2017-10-05 19:00:39:835
0.911,3.14,10.527,1.279,3.15,9.198,-0.382,-0.061,1.16,-12.6,-10.5,-9.5,0.0,-19.6,26.8,-24.7,25.7,-18.3,-7.7,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,735,2017-10-05 19:00:39:845
-0.428,3.962,10.366,1.276,3.193,9.184,-1.698,0.705,1.015,-0.2,-2.2,-8.2,0.0,-19.6,26.8,-24.7,25.7,-18.3,-7.7,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,745,2017-10-05 19:00:39:855
-0.428,3.962,10.366,1.276,3.193,9.184,-1.698,0.705,1.015,5.4,-0.2,1.9,0.0,-19.6,26.8,-24.7,25.7,-18.3,-7.7,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,755,2017-10-05 19:00:39:865
0.249,3.881,9.726,1.334,3.163,9.186,-1.09,0.656,0.384,5.4,-0.2,1.9,0.0,-19.7,26.8,-24.6,25.7,-18.3,-7.7,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,765,2017-10-05 19:00:39:875
0.249,3.881,9.726,1.334,3.163,9.186,-1.09,0.656,0.384,3.3,-9.1,1.5,0.0,-19.7,26.8,-24.6,25.7,-18.3,-7.7,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,774,2017-10-05 19:00:39:884
2.012,2.669,9.393,1.325,3.177,9.183,0.655,-0.55,0.06,3.3,-9.1,1.5,0.0,-19.9,26.6,-24.4,25.6,-18.9,-8.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,785,2017-10-05 19:00:39:895
2.012,2.669,9.393,1.325,3.177,9.183,0.655,-0.55,0.06,3.3,-9.1,1.5,0.0,-19.9,26.6,-24.4,25.6,-18.9,-8.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,795,2017-10-05 19:00:39:905
2.012,2.668,9.392,1.319,3.183,9.182,0.66,-0.557,0.06,-2.9,-22.8,-8.0,0.0,-20.0,26.5,-24.4,25.6,-18.9,-8.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,805,2017-10-05 19:00:39:915
1.554,2.997,9.514,1.354,3.175,9.179,0.175,-0.226,0.182,-7.5,-33.1,-15.5,0.0,-20.0,26.6,-24.5,25.6,-18.9,-8.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,815,2017-10-05 19:00:39:925
1.554,2.997,9.514,1.354,3.175,9.179,0.175,-0.226,0.182,-12.4,-36.4,-10.3,0.0,-20.0,26.6,-24.5,25.6,-18.9,-8.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,824,2017-10-05 19:00:39:934
0.782,3.428,9.46,1.484,3.117,9.179,-0.715,0.256,0.13,-12.4,-36.4,-10.3,0.0,-20.2,26.8,-24.2,25.5,-18.9,-8.4,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,835,2017-10-05 19:00:39:945
0.891,3.62,9.814,1.53,3.098,9.178,-0.653,0.464,0.479,-13.4,-34.6,1.1,0.0,-20.2,26.8,-24.2,25.5,-18.9,-8.4,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,845,2017-10-05 19:00:39:955
0.891,3.62,9.814,1.53,3.098,9.178,-0.653,0.464,0.479,-10.8,-25.8,11.1,0.0,-20.2,26.8,-24.2,25.5,-18.9,-8.4,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,855,2017-10-05 19:00:39:965
1.304,4.216,9.661,1.654,3.033,9.178,-0.371,1.115,0.328,-10.8,-25.8,11.1,0.0,-20.3,27.1,-24.2,25.5,-18.9,-8.4,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,865,2017-10-05 19:00:39:975
1.304,4.216,9.661,1.654,3.033,9.178,-0.371,1.115,0.328,-10.8,-25.8,11.1,0.0,-20.3,27.1,-24.2,25.5,-18.9,-8.4,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,875,2017-10-05 19:00:39:985
2.223,3.367,9.592,1.707,3.009,9.176,0.481,0.304,0.262,-9.0,-19.4,15.0,0.0,-20.3,27.1,-24.0,24.4,-18.0,-10.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,885,2017-10-05 19:00:39:995
2.223,3.367,9.592,1.707,3.009,9.176,0.481,0.304,0.262,-7.6,-14.1,4.9,0.0,-20.3,27.1,-24.0,24.4,-18.0,-10.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,895,2017-10-05 19:00:40:005
2.783,2.729,9.361,1.76,3.0,9.169,0.979,-0.315,0.042,-7.6,-14.1,4.9,0.0,-20.6,27.4,-23.5,24.4,-18.0,-10.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,905,2017-10-05 19:00:40:015
2.783,2.729,9.361,1.76,3.0,9.169,0.979,-0.315,0.042,-7.8,-12.1,-6.6,0.0,-20.6,27.4,-23.5,24.4,-18.0,-10.2,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,915,2017-10-05 19:00:40:025
1.747,3.639,9.563,1.781,3.021,9.158,-0.061,0.56,0.251,-4.5,-9.9,-7.1,0.0,-20.6,27.5,-23.3,25.1,-17.8,-10.9,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,925,2017-10-05 19:00:40:035
1.747,3.639,9.563,1.781,3.021,9.158,-0.061,0.56,0.251,-4.5,-9.9,-7.1,0.0,-20.6,27.5,-23.3,25.1,-17.8,-10.9,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,935,2017-10-05 19:00:40:045
0.816,3.788,10.054,1.851,3.003,9.15,-1.048,0.724,0.742,-4.5,-9.9,-7.1,0.0,-20.8,27.5,-23.2,25.1,-17.8,-10.9,5.0,41.86,12.84356,77.66287,,930.8192139,,56.1,,0 / 1,945,2017-10-05 19:00:40:055
