ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.383,4.062,10.484,-1.336,3.583,9.03,-0.025,0.413,1.285,-13.4,-64.6,36.4,0.0,-21.8,-44.0,7.1,154.7,-21.5,9.6,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,11,2017-10-05 18:47:34:800
-1.383,4.062,10.484,-1.336,3.583,9.03,-0.025,0.413,1.285,-4.1,-47.6,39.8,0.0,-21.8,-44.0,7.1,154.7,-21.5,9.6,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,20,2017-10-05 18:47:34:809
-0.405,3.779,10.156,-1.112,3.591,9.057,0.713,0.127,0.936,-4.1,-47.6,39.8,0.0,-21.3,-44.3,6.2,155.8,-21.4,8.4,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,31,2017-10-05 18:47:34:820
-0.405,3.779,10.156,-1.112,3.591,9.057,0.713,0.127,0.936,6.6,-27.9,34.8,0.0,-21.3,-44.3,6.2,155.8,-21.4,8.4,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,41,2017-10-05 18:47:34:830
0.401,3.509,10.434,-0.986,3.67,9.04,1.38,-0.217,1.226,6.6,-27.9,34.8,0.0,-20.8,-44.3,5.6,155.8,-21.4,8.4,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,52,2017-10-05 18:47:34:841
0.872,3.336,10.268,-0.895,3.666,9.051,1.752,-0.384,1.051,17.1,-12.9,25.3,0.0,-20.7,-44.5,5.3,155.8,-21.4,8.4,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,61,2017-10-05 18:47:34:850
0.872,3.336,10.268,-0.895,3.666,9.051,1.752,-0.384,1.051,25.5,-8.0,17.6,0.0,-20.7,-44.5,5.3,155.8,-21.4,8.4,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,71,2017-10-05 18:47:34:860
-0.033,3.73,9.66,-0.842,3.734,9.029,0.809,-0.064,0.476,25.5,-8.0,17.6,0.0,-20.6,-44.5,5.2,154.8,-22.0,5.6,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,81,2017-10-05 18:47:34:870
-0.033,3.73,9.66,-0.842,3.734,9.029,0.809,-0.064,0.476,28.3,-4.3,14.6,0.0,-20.6,-44.5,5.2,154.8,-22.0,5.6,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,91,2017-10-05 18:47:34:880
-0.062,3.832,8.096,-0.696,3.782,9.021,0.634,-0.012,-1.055,28.3,9.0,14.1,0.0,-20.9,-44.5,5.2,154.8,-22.0,5.6,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,100,2017-10-05 18:47:34:889
-0.062,3.832,8.096,-0.696,3.782,9.021,0.634,-0.012,-1.055,28.3,9.0,14.1,0.0,-20.9,-44.5,5.2,154.8,-22.0,5.6,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,111,2017-10-05 18:47:34:900
0.248,3.845,7.385,-0.624,3.837,9.003,0.868,-0.054,-1.736,14.9,9.0,14.1,0.0,-21.1,-44.6,5.0,155.0,-22.7,4.4,5.0,34.33,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,121,2017-10-05 18:47:34:910
0.248,3.845,7.385,-0.624,3.837,9.003,0.868,-0.054,-1.736,-0.8,17.6,11.8,0.0,-21.1,-44.6,5.0,155.0,-22.7,4.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,131,2017-10-05 18:47:34:920
0.054,3.44,9.051,-0.64,3.813,9.012,0.693,-0.429,-0.106,-11.6,20.8,5.0,0.0,-21.1,-44.3,5.0,155.0,-22.7,4.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,141,2017-10-05 18:47:34:930
0.054,3.44,9.051,-0.623,3.853,8.997,0.676,-0.468,-0.091,-11.6,20.8,5.0,0.0,-21.1,-44.3,5.0,155.0,-22.7,4.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,151,2017-10-05 18:47:34:940
0.054,3.44,9.051,-0.623,3.853,8.997,0.676,-0.468,-0.091,-14.4,12.9,-4.9,0.0,-21.1,-44.3,5.0,155.0,-22.7,4.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,161,2017-10-05 18:47:34:950
-0.249,3.739,10.183,-0.626,3.836,9.003,0.381,-0.158,1.016,-14.4,12.9,-4.9,0.0,-22.0,-44.0,5.4,153.3,-23.1,4.0,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,171,2017-10-05 18:47:34:960
-0.249,3.739,10.183,-0.626,3.836,9.003,0.381,-0.158,1.016,-12.2,-8.3,-9.7,0.0,-22.0,-44.0,5.4,153.3,-23.1,4.0,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,181,2017-10-05 18:47:34:970
-1.069,4.81,9.874,-0.538,3.789,9.029,-0.514,0.944,0.687,-9.7,-39.8,-5.7,0.0,-22.5,-43.8,5.8,153.3,-23.1,4.0,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,191,2017-10-05 18:47:34:980
-1.069,4.81,9.874,-0.538,3.789,9.029,-0.514,0.944,0.687,-9.7,-39.8,-5.7,0.0,-22.5,-43.8,5.8,153.3,-23.1,4.0,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,201,2017-10-05 18:47:34:990
-1.142,4.579,9.096,-0.452,3.727,9.06,-0.672,0.779,-0.11,-13.1,-52.5,6.6,0.0,-22.9,-43.7,5.8,152.5,-22.7,3.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,211,2017-10-05 18:47:35:000
-1.142,4.579,9.096,-0.452,3.727,9.06,-0.672,0.779,-0.11,-13.1,-52.5,6.6,0.0,-22.9,-43.7,5.8,152.5,-22.7,3.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,221,2017-10-05 18:47:35:010
-0.138,3.912,9.52,-0.272,3.664,9.093,0.137,0.186,0.275,-14.8,-42.8,8.7,0.0,-23.2,-43.7,5.7,152.5,-22.7,3.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,231,2017-10-05 18:47:35:020
0.907,3.979,9.795,-0.242,3.668,9.092,1.134,0.247,0.546,-11.3,-32.5,6.1,0.0,-23.4,-43.6,5.8,152.5,-22.7,3.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,241,2017-10-05 18:47:35:030
0.907,3.979,9.795,-0.242,3.668,9.092,1.134,0.247,0.546,-11.3,-32.5,6.1,0.0,-23.4,-43.6,5.8,152.5,-22.7,3.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,251,2017-10-05 18:47:35:040
0.515,3.309,8.927,-0.175,3.665,9.095,0.682,-0.408,-0.311,-11.3,-32.5,6.1,0.0,-23.3,-43.6,5.8,152.2,-22.0,1.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,261,2017-10-05 18:47:35:050
0.515,3.309,8.927,-0.175,3.665,9.095,0.682,-0.408,-0.311,-9.3,-22.5,-1.9,0.0,-23.3,-43.6,5.8,152.2,-22.0,1.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,271,2017-10-05 18:47:35:060
0.981,3.97,9.807,-0.077,3.63,9.11,1.042,0.276,0.54,-8.5,-15.5,-11.2,0.0,-23.6,-43.3,6.1,152.2,-22.0,1.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,281,2017-10-05 18:47:35:070
0.012,3.395,9.718,-0.06,3.619,9.114,0.072,-0.279,0.447,-6.9,-14.4,-14.8,0.0,-23.6,-43.3,6.1,150.4,-21.7,0.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,291,2017-10-05 18:47:35:080
0.012,3.395,9.718,-0.06,3.619,9.114,0.072,-0.279,0.447,-6.9,-14.4,-14.8,0.0,-23.6,-43.3,6.1,150.4,-21.7,0.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,301,2017-10-05 18:47:35:090
-0.481,3.698,10.058,0.013,3.586,9.127,-0.486,0.053,0.769,-6.9,-14.4,-14.8,0.0,-23.5,-43.4,5.9,150.4,-21.7,0.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,311,2017-10-05 18:47:35:100
-0.481,3.698,10.058,0.013,3.586,9.127,-0.486,0.053,0.769,-6.9,-14.4,-14.8,0.0,-23.5,-43.4,5.9,150.4,-21.7,0.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,322,2017-10-05 18:47:35:111
-0.481,3.698,10.058,0.038,3.572,9.133,-0.511,0.066,0.764,-5.7,-12.1,-13.7,0.0,-23.1,-43.3,5.8,150.4,-21.7,0.5,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,331,2017-10-05 18:47:35:120
0.074,3.56,10.091,0.073,3.536,9.147,0.0,-0.033,0.782,-5.1,-15.5,-9.6,0.0,-22.7,-43.4,5.9,151.4,-21.4,-0.2,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,341,2017-10-05 18:47:35:130
0.074,3.56,10.091,0.073,3.536,9.147,0.0,-0.033,0.782,-3.3,-17.8,-10.6,0.0,-22.7,-43.4,5.9,151.4,-21.4,-0.2,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,351,2017-10-05 18:47:35:140
-0.188,3.93,10.1,0.09,3.509,9.157,-0.275,0.358,0.781,-3.3,-17.8,-10.6,0.0,-22.6,-43.5,6.1,151.4,-21.4,-0.2,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,361,2017-10-05 18:47:35:150
-0.188,3.93,10.1,0.09,3.509,9.157,-0.275,0.358,0.781,-3.0,-17.3,-9.3,0.0,-22.6,-43.5,6.1,151.4,-21.4,-0.2,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,371,2017-10-05 18:47:35:160
-0.295,4.045,9.593,0.11,3.493,9.163,-0.401,0.487,0.276,-1.6,-18.9,-6.3,0.0,-22.4,-43.5,6.2,152.9,-21.0,-0.6,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,381,2017-10-05 18:47:35:170
-0.295,4.045,9.593,0.11,3.493,9.163,-0.401,0.487,0.276,-1.6,-18.9,-6.3,0.0,-22.4,-43.5,6.2,152.9,-21.0,-0.6,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,390,2017-10-05 18:47:35:179
0.037,4.172,9.697,0.165,3.471,9.17,-0.128,0.633,0.371,-1.9,-15.3,-4.1,0.0,-22.0,-43.7,6.1,152.9,-21.0,-0.6,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,400,2017-10-05 18:47:35:189
0.037,4.172,9.697,0.165,3.471,9.17,-0.128,0.633,0.371,-1.9,-15.3,-4.1,0.0,-22.0,-43.7,6.1,152.9,-21.0,-0.6,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,411,2017-10-05 18:47:35:200
0.362,3.804,9.767,0.191,3.465,9.172,0.166,0.279,0.438,-0.1,-14.5,-4.3,0.0,-22.0,-43.7,6.1,152.9,-20.7,-1.0,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,421,2017-10-05 18:47:35:210
0.3,3.892,10.171,0.229,3.481,9.165,0.067,0.348,0.842,1.3,-21.2,-6.9,0.0,-22.0,-43.8,6.3,152.9,-20.7,-1.0,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,431,2017-10-05 18:47:35:220
0.3,3.892,10.171,0.229,3.481,9.165,0.067,0.348,0.842,1.3,-21.2,-6.9,1.066,-22.0,-43.8,6.3,152.9,-20.7,-1.0,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,0 / 1,441,2017-10-05 18:47:35:230
0.331,3.885,9.671,0.305,3.503,9.154,0.021,0.319,0.361,1.7,-30.4,-9.0,1.066,-21.7,-44.0,6.3,152.8,-20.8,-1.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,450,2017-10-05 18:47:35:239
0.331,3.885,9.671,0.305,3.503,9.154,0.021,0.319,0.361,2.8,-28.1,-8.9,1.066,-21.7,-44.0,6.3,152.8,-20.8,-1.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,461,2017-10-05 18:47:35:250
0.342,3.928,9.385,0.426,3.534,9.138,-0.089,0.33,0.097,2.8,-28.1,-8.9,1.066,-21.5,-44.0,6.5,152.8,-20.8,-1.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,471,2017-10-05 18:47:35:260
0.706,4.005,9.241,0.443,3.537,9.136,0.252,0.404,-0.043,2.9,-21.5,-10.6,1.066,-21.6,-44.2,6.6,152.8,-20.8,-1.4,5.0,46.82,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,481,2017-10-05 18:47:35:270
0.706,4.005,9.241,0.443,3.537,9.136,0.252,0.404,-0.043,2.9,-21.5,-10.6,1.066,-21.6,-44.2,6.6,152.8,-20.8,-1.4,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,491,2017-10-05 18:47:35:280
0.377,4.057,8.976,0.485,3.545,9.131,-0.115,0.447,-0.299,1.7,-14.6,-9.6,1.066,-21.5,-44.4,6.6,153.7,-21.1,-2.8,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,501,2017-10-05 18:47:35:290
0.332,3.99,9.283,0.517,3.551,9.127,-0.19,0.375,0.008,1.7,-14.6,-9.6,1.066,-21.5,-44.4,6.6,153.7,-21.1,-2.8,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,511,2017-10-05 18:47:35:300
0.332,3.99,9.283,0.517,3.551,9.127,-0.19,0.375,0.008,-0.4,-9.7,-7.7,1.066,-21.5,-44.4,6.6,153.7,-21.1,-2.8,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,521,2017-10-05 18:47:35:310
0.496,3.826,9.545,0.537,3.559,9.122,-0.049,0.206,0.27,-1.0,-9.7,-6.0,1.066,-21.2,-44.4,6.8,153.7,-21.1,-2.8,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,531,2017-10-05 18:47:35:320
0.496,3.826,9.545,0.537,3.559,9.122,-0.049,0.206,0.27,-1.0,-9.7,-6.0,1.066,-21.2,-44.4,6.8,153.7,-21.1,-2.8,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,541,2017-10-05 18:47:35:330
0.437,3.717,9.395,0.57,3.58,9.112,-0.14,0.078,0.132,-0.6,-12.2,-6.1,1.066,-21.3,-44.5,6.8,153.6,-21.3,-3.4,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,551,2017-10-05 18:47:35:340
0.437,3.717,9.395,0.57,3.58,9.112,-0.14,0.078,0.132,-0.6,-12.2,-6.1,1.066,-21.3,-44.5,6.8,153.6,-21.3,-3.4,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,561,2017-10-05 18:47:35:350
0.316,3.955,9.143,0.594,3.591,9.106,-0.284,0.301,-0.11,-1.9,-14.1,-4.0,1.066,-21.1,-44.6,7.4,153.6,-21.3,-3.4,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,571,2017-10-05 18:47:35:360
0.316,3.955,9.143,0.594,3.591,9.106,-0.284,0.301,-0.11,-4.8,-17.7,-1.5,1.066,-21.1,-44.6,7.4,153.6,-21.3,-3.4,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,581,2017-10-05 18:47:35:370
0.444,3.844,9.286,0.636,3.589,9.104,-0.199,0.194,0.032,-4.8,-17.7,-1.5,1.066,-20.9,-44.7,7.6,154.1,-21.5,-3.7,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,591,2017-10-05 18:47:35:380
0.444,3.844,9.286,0.636,3.589,9.104,-0.199,0.194,0.032,-5.8,-17.2,0.9,1.066,-20.9,-44.7,7.6,154.1,-21.5,-3.7,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,600,2017-10-05 18:47:35:389
0.602,3.837,9.848,0.657,3.626,9.088,-0.065,0.149,0.602,-5.8,-17.2,0.9,0.0,-20.9,-44.5,7.9,154.1,-21.5,-3.7,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,611,2017-10-05 18:47:35:400
0.602,3.837,9.848,0.657,3.626,9.088,-0.065,0.149,0.602,-4.6,-19.4,2.0,0.0,-20.9,-44.5,7.9,154.1,-21.5,-3.7,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,621,2017-10-05 18:47:35:410
1.043,3.435,10.158,0.699,3.646,9.077,0.327,-0.266,0.918,-2.9,-27.1,-2.1,0.0,-21.0,-44.3,7.9,153.6,-21.7,-4.1,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,631,2017-10-05 18:47:35:420
1.043,3.435,10.158,0.699,3.646,9.077,0.327,-0.266,0.918,-2.9,-27.1,-2.1,0.0,-21.0,-44.3,7.9,153.6,-21.7,-4.1,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,640,2017-10-05 18:47:35:429
0.873,3.533,10.109,0.774,3.655,9.067,0.085,-0.179,0.879,-0.3,-38.1,-8.1,0.0,-20.8,-44.3,7.9,153.6,-21.7,-4.1,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,651,2017-10-05 18:47:35:440
0.873,3.533,10.109,0.774,3.655,9.067,0.085,-0.179,0.879,-0.3,-38.1,-8.1,0.0,-20.8,-44.3,7.9,153.6,-21.7,-4.1,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,661,2017-10-05 18:47:35:450
0.781,3.717,9.878,0.877,3.653,9.059,-0.108,0.005,0.66,1.6,-44.8,-10.1,0.0,-20.8,-44.3,7.9,153.4,-21.9,-4.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,670,2017-10-05 18:47:35:459
0.781,3.717,9.878,0.877,3.653,9.059,-0.108,0.005,0.66,1.6,-44.8,-10.1,0.0,-20.8,-44.3,7.9,153.4,-21.9,-4.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,681,2017-10-05 18:47:35:470
0.726,4.127,9.505,0.928,3.661,9.05,-0.214,0.4,0.302,5.7,-36.7,-7.5,0.0,-21.2,-44.2,7.9,153.4,-21.9,-4.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,691,2017-10-05 18:47:35:480
1.256,4.014,9.442,1.016,3.663,9.04,0.22,0.287,0.251,7.2,-25.1,-4.8,0.0,-21.1,-44.2,8.0,153.4,-21.9,-4.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,701,2017-10-05 18:47:35:490
1.256,4.014,9.442,1.016,3.663,9.04,0.22,0.287,0.251,7.2,-25.1,-4.8,0.0,-21.1,-44.2,8.0,153.4,-21.9,-4.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,711,2017-10-05 18:47:35:500
1.331,4.368,9.806,1.086,3.688,9.021,0.223,0.609,0.627,10.6,-16.2,-5.6,0.0,-20.9,-44.1,7.9,153.0,-22.1,-6.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,721,2017-10-05 18:47:35:510
1.331,4.368,9.806,1.086,3.688,9.021,0.223,0.609,0.627,13.5,-9.9,-5.3,0.0,-20.9,-44.1,7.9,153.0,-22.1,-6.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,731,2017-10-05 18:47:35:520
1.24,4.294,9.271,1.105,3.74,8.998,0.115,0.485,0.125,13.5,-9.9,-5.3,0.0,-20.8,-43.8,7.9,153.0,-22.1,-6.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,741,2017-10-05 18:47:35:530
1.24,4.294,9.271,1.105,3.74,8.998,0.115,0.485,0.125,13.6,0.1,-5.2,0.0,-20.8,-43.8,7.9,153.0,-22.1,-6.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,751,2017-10-05 18:47:35:540
1.24,4.294,9.271,1.105,3.74,8.998,0.115,0.485,0.125,13.6,0.1,-5.2,0.0,-20.8,-43.8,7.9,153.0,-22.1,-6.9,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,761,2017-10-05 18:47:35:550
1.286,4.292,9.104,1.117,3.789,8.976,0.148,0.435,-0.018,12.9,7.0,-2.7,0.0,-20.8,-44.0,8.2,152.9,-22.4,-7.0,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,771,2017-10-05 18:47:35:560
0.797,4.429,9.292,1.126,3.839,8.954,-0.342,0.519,0.189,12.9,7.0,-2.7,0.0,-20.5,-44.3,8.6,152.9,-22.4,-7.0,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,781,2017-10-05 18:47:35:570
0.797,4.429,9.292,1.126,3.839,8.954,-0.342,0.519,0.189,11.8,6.4,1.0,0.0,-20.5,-44.3,8.6,152.9,-22.4,-7.0,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,791,2017-10-05 18:47:35:580
1.143,4.054,8.865,1.118,3.88,8.937,0.007,0.11,-0.214,8.1,3.3,1.9,0.0,-20.5,-44.5,8.9,152.9,-23.0,-7.2,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,801,2017-10-05 18:47:35:590
1.143,4.054,8.865,1.118,3.88,8.937,0.007,0.11,-0.214,8.1,3.3,1.9,0.0,-20.5,-44.5,8.9,152.9,-23.0,-7.2,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,811,2017-10-05 18:47:35:600
1.143,4.054,8.865,1.118,3.88,8.937,0.007,0.11,-0.214,8.1,3.3,1.9,0.0,-20.5,-44.5,8.9,152.9,-23.0,-7.2,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,821,2017-10-05 18:47:35:610
1.228,3.977,8.969,1.061,3.998,8.891,0.148,-0.086,-0.067,3.9,1.4,1.3,0.0,-20.5,-44.3,9.3,152.9,-23.0,-7.2,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,831,2017-10-05 18:47:35:620
1.228,3.977,8.969,1.061,3.998,8.891,0.148,-0.086,-0.067,0.3,-0.1,0.3,0.0,-20.5,-44.3,9.3,152.9,-23.0,-7.2,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,841,2017-10-05 18:47:35:630
1.353,3.922,9.142,1.039,4.058,8.867,0.292,-0.199,0.128,0.3,-0.1,0.3,0.0,-19.9,-44.5,9.7,154.1,-24.1,-6.8,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,850,2017-10-05 18:47:35:639
1.353,3.922,9.142,1.039,4.058,8.867,0.292,-0.199,0.128,-1.0,-2.2,-1.9,0.0,-19.9,-44.5,9.7,154.1,-24.1,-6.8,5.0,32.94,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,861,2017-10-05 18:47:35:650
1.619,3.721,9.398,1.05,4.056,8.867,0.543,-0.395,0.381,0.2,-2.9,-6.2,0.0,-19.7,-44.6,10.1,154.1,-24.1,-6.8,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,871,2017-10-05 18:47:35:660
1.619,3.721,9.398,1.05,4.056,8.867,0.543,-0.395,0.381,0.2,-2.9,-6.2,0.0,-19.7,-44.6,10.1,154.1,-24.1,-6.8,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,881,2017-10-05 18:47:35:670
1.102,4.008,9.28,1.06,4.046,8.87,0.024,-0.102,0.261,0.8,-2.9,-6.3,0.0,-19.7,-44.9,10.4,154.5,-24.4,-6.8,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,891,2017-10-05 18:47:35:680
2.068,3.486,8.996,1.076,4.02,8.88,0.958,-0.589,-0.028,-1.1,-1.3,-7.0,0.0,-19.7,-45.2,10.7,154.5,-24.4,-6.8,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,901,2017-10-05 18:47:35:690
2.068,3.486,8.996,1.076,4.02,8.88,0.958,-0.589,-0.028,-1.1,-1.3,-7.0,0.0,-19.7,-45.2,10.7,154.5,-24.4,-6.8,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,911,2017-10-05 18:47:35:700
2.068,3.486,8.996,1.076,4.02,8.88,0.958,-0.589,-0.028,-1.1,-1.3,-7.0,0.0,-19.7,-45.2,10.7,154.5,-24.4,-6.8,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,921,2017-10-05 18:47:35:710
1.135,4.263,9.499,1.083,3.987,8.894,0.034,0.207,0.452,-0.7,3.1,-11.5,0.0,-19.6,-45.2,10.6,154.6,-24.2,-6.9,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,931,2017-10-05 18:47:35:720
0.684,4.273,9.246,1.057,3.985,8.898,-0.383,0.22,0.2,0.9,6.9,-9.6,0.0,-19.4,-45.2,10.4,154.6,-24.2,-6.9,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,941,2017-10-05 18:47:35:730
0.684,4.273,9.246,1.057,3.985,8.898,-0.383,0.22,0.2,0.9,6.9,-9.6,1.066,-19.4,-45.2,10.4,154.6,-24.2,-6.9,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,951,2017-10-05 18:47:35:740
1.191,3.956,9.258,1.035,3.984,8.901,0.137,-0.091,0.209,1.7,9.0,-8.4,1.066,-19.4,-45.2,10.4,154.6,-24.2,-6.9,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,960,2017-10-05 18:47:35:749
1.191,3.956,9.258,1.035,3.984,8.901,0.137,-0.091,0.209,1.7,9.0,-8.4,1.066,-19.4,-45.2,10.4,154.6,-24.2,-6.9,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,971,2017-10-05 18:47:35:760
0.88,4.163,9.245,1.004,3.99,8.902,-0.138,0.107,0.195,0.9,6.0,-10.9,1.066,-19.3,-45.1,10.6,155.7,-24.0,-6.6,5.0,29.87,12.84107,77.65978,,944.6733398,,50.0,,1 / 1,981,2017-10-05 18:47:35:770
