ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.384,5.181,8.837,0.252,4.575,8.67,0.126,0.523,0.025,-18.9,-47.2,52.4,72.495,-9.9,6.0,6.7,72.1,-23.0,-1.8,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,123,2017-10-05 19:05:33:502
0.384,5.181,8.837,0.252,4.575,8.67,0.126,0.523,0.025,-18.9,-47.2,52.4,72.495,-9.9,6.0,6.7,72.1,-23.0,-1.8,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,133,2017-10-05 19:05:33:512
1.293,3.381,8.701,0.507,4.56,8.667,0.765,-1.233,-0.106,-18.9,-47.2,52.4,72.495,-9.7,6.0,7.1,77.3,-27.7,-3.4,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,143,2017-10-05 19:05:33:522
1.902,3.758,8.91,0.734,4.518,8.673,1.137,-0.82,0.094,-14.2,-34.6,49.3,72.495,-9.4,5.8,7.0,77.3,-27.7,-3.4,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,152,2017-10-05 19:05:33:531
1.905,4.117,8.502,0.734,4.518,8.673,1.086,-0.459,-0.307,-4.2,-9.6,48.8,68.23,-8.8,5.9,7.1,77.3,-27.7,-3.4,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,162,2017-10-05 19:05:33:541
1.905,4.117,8.502,0.844,4.5,8.672,1.03,-0.45,-0.306,-4.2,-9.6,48.8,68.23,-8.8,5.9,7.1,75.6,-27.4,-4.8,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,172,2017-10-05 19:05:33:551
1.905,4.117,8.502,0.844,4.5,8.672,1.03,-0.45,-0.306,-4.2,-9.6,48.8,68.23,-8.8,5.9,7.1,75.6,-27.4,-4.8,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,182,2017-10-05 19:05:33:561
2.101,4.076,9.389,0.892,4.472,8.682,1.175,-0.462,0.556,8.8,18.7,46.0,68.23,-8.5,5.9,7.0,75.6,-27.4,-4.8,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,193,2017-10-05 19:05:33:572
2.101,4.076,9.389,0.892,4.472,8.682,1.175,-0.462,0.556,17.8,33.9,42.9,68.23,-8.5,5.9,7.0,75.6,-27.4,-4.8,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,203,2017-10-05 19:05:33:582
2.251,4.521,8.987,0.924,4.464,8.682,1.291,-0.016,0.16,17.8,33.9,42.9,68.23,-8.7,6.4,7.1,75.0,-27.1,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,212,2017-10-05 19:05:33:591
2.251,4.521,8.987,0.924,4.464,8.682,1.291,-0.016,0.16,18.5,36.7,35.0,68.23,-8.7,6.4,7.1,75.0,-27.1,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,222,2017-10-05 19:05:33:601
2.251,4.521,8.987,0.906,4.484,8.674,1.309,-0.036,0.168,18.5,36.7,35.0,68.23,-8.4,6.4,7.3,75.0,-27.1,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,232,2017-10-05 19:05:33:611
1.802,4.499,8.74,0.894,4.515,8.659,0.88,-0.088,-0.059,14.4,33.4,31.8,68.23,-8.3,6.2,7.1,75.0,-27.1,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,242,2017-10-05 19:05:33:621
1.802,4.499,8.74,0.894,4.515,8.659,0.88,-0.088,-0.059,1.1,20.9,31.8,68.23,-8.3,6.2,7.1,75.0,-27.1,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,253,2017-10-05 19:05:33:632
1.802,4.499,8.74,0.894,4.515,8.659,0.88,-0.088,-0.059,1.1,20.9,31.8,68.23,-8.3,6.2,7.1,75.0,-27.1,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,262,2017-10-05 19:05:33:641
1.747,3.909,9.483,0.951,4.482,8.671,0.768,-0.636,0.66,-24.4,-16.2,25.8,68.23,-8.3,6.2,6.9,73.9,-27.4,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,273,2017-10-05 19:05:33:652
2.488,3.21,9.594,0.993,4.455,8.68,1.455,-1.297,0.761,-24.4,-16.2,25.8,68.23,-8.2,6.2,6.9,73.9,-27.4,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,283,2017-10-05 19:05:33:662
2.488,3.21,9.594,0.993,4.455,8.68,1.455,-1.297,0.761,-24.4,-16.2,25.8,68.23,-8.2,6.2,6.9,73.9,-27.4,-5.9,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,293,2017-10-05 19:05:33:672
3.018,3.025,10.216,1.082,4.375,8.71,1.887,-1.399,1.343,-24.5,-25.7,17.6,68.23,-8.4,6.2,6.9,72.9,-26.5,-7.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,304,2017-10-05 19:05:33:683
3.018,3.025,10.216,1.082,4.375,8.71,1.887,-1.399,1.343,-24.5,-25.7,17.6,68.23,-8.4,6.2,6.9,72.9,-26.5,-7.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,313,2017-10-05 19:05:33:692
3.349,2.629,10.583,1.182,4.309,8.73,2.113,-1.722,1.684,-11.6,-26.4,6.7,68.23,-8.6,6.2,6.8,72.9,-26.5,-7.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,322,2017-10-05 19:05:33:701
3.14,2.686,10.418,1.243,4.265,8.743,1.846,-1.622,1.508,0.5,-34.8,-3.4,71.429,-8.6,6.2,6.8,72.9,-26.5,-7.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,333,2017-10-05 19:05:33:712
3.14,2.686,10.418,1.243,4.265,8.743,1.846,-1.622,1.508,0.5,-34.8,-3.4,71.429,-8.6,6.2,6.8,72.9,-26.5,-7.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,342,2017-10-05 19:05:33:721
2.583,3.014,10.075,1.375,4.236,8.737,1.167,-1.27,1.176,8.8,-40.4,-6.3,71.429,-9.0,6.2,6.7,73.5,-25.8,-8.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,353,2017-10-05 19:05:33:732
2.583,3.014,10.075,1.375,4.236,8.737,1.167,-1.27,1.176,8.8,-40.4,-6.3,71.429,-9.0,6.2,6.7,73.5,-25.8,-8.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,363,2017-10-05 19:05:33:742
2.788,3.259,9.323,1.443,4.189,8.749,1.3,-0.983,0.425,14.3,-42.5,-4.4,71.429,-9.1,5.9,6.0,73.5,-25.8,-8.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,373,2017-10-05 19:05:33:752
2.683,4.289,8.855,1.593,4.166,8.734,1.047,0.054,-0.021,16.5,-33.2,2.7,71.429,-9.1,5.7,6.0,73.5,-25.8,-8.1,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,383,2017-10-05 19:05:33:762
2.683,4.289,8.855,1.657,4.155,8.727,0.982,0.065,-0.014,16.5,-33.2,2.7,71.429,-9.1,5.7,6.0,70.0,-25.1,-10.3,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,393,2017-10-05 19:05:33:772
2.683,4.289,8.855,1.657,4.155,8.727,0.982,0.065,-0.014,16.5,-33.2,2.7,71.429,-9.1,5.7,6.0,70.0,-25.1,-10.3,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,402,2017-10-05 19:05:33:781
3.843,3.612,8.928,1.727,4.142,8.72,2.054,-0.588,0.065,15.7,-19.7,11.7,71.429,-9.1,5.8,6.0,70.0,-25.1,-10.3,5.0,37.95,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,413,2017-10-05 19:05:33:792
3.843,3.612,8.928,1.727,4.142,8.72,2.054,-0.588,0.065,13.7,-5.4,11.7,71.429,-9.1,5.8,6.0,70.0,-25.1,-10.3,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,423,2017-10-05 19:05:33:802
3.192,3.844,9.206,1.808,4.19,8.68,1.333,-0.408,0.378,14.4,5.2,5.4,71.429,-9.1,5.8,5.8,69.7,-25.0,-11.2,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,433,2017-10-05 19:05:33:812
3.192,3.844,9.206,1.808,4.19,8.68,1.333,-0.408,0.378,14.4,5.2,5.4,71.429,-9.1,5.8,5.8,69.7,-25.0,-11.2,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,443,2017-10-05 19:05:33:822
2.647,3.861,9.529,1.855,4.224,8.654,0.75,-0.425,0.722,17.0,11.1,3.0,71.429,-9.1,5.6,5.6,69.7,-25.0,-11.2,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,454,2017-10-05 19:05:33:833
2.647,3.861,9.529,1.855,4.224,8.654,0.75,-0.425,0.722,17.0,11.1,3.0,71.429,-9.1,5.6,5.6,69.7,-25.0,-11.2,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,463,2017-10-05 19:05:33:842
2.36,3.539,9.3,1.915,4.252,8.627,0.407,-0.77,0.524,16.3,-0.6,1.4,71.429,-8.6,5.9,5.2,67.3,-25.5,-12.1,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,473,2017-10-05 19:05:33:852
2.36,3.539,9.3,1.915,4.252,8.627,0.407,-0.77,0.524,12.0,-21.3,3.4,71.429,-8.6,5.9,5.2,67.3,-25.5,-12.1,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,483,2017-10-05 19:05:33:862
2.344,3.953,9.317,2.277,4.144,8.591,0.03,-0.255,0.576,12.0,-21.3,3.4,71.429,-8.7,5.9,4.7,67.3,-25.5,-12.1,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,492,2017-10-05 19:05:33:871
2.344,3.953,9.317,2.277,4.144,8.591,0.03,-0.255,0.576,7.8,-36.1,8.6,71.429,-8.7,5.9,4.7,67.3,-25.5,-12.1,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,503,2017-10-05 19:05:33:882
2.344,3.953,9.317,2.277,4.144,8.591,0.03,-0.255,0.576,7.8,-36.1,8.6,71.429,-8.7,5.9,4.7,67.3,-25.5,-12.1,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,513,2017-10-05 19:05:33:892
3.178,3.842,9.09,2.481,4.014,8.597,0.646,-0.235,0.347,3.6,-44.6,9.2,71.429,-8.9,5.9,4.6,66.4,-25.0,-14.8,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,522,2017-10-05 19:05:33:901
3.178,3.842,9.09,2.481,4.014,8.597,0.646,-0.235,0.347,3.6,-44.6,9.2,71.429,-8.9,5.9,4.6,66.4,-25.0,-14.8,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,533,2017-10-05 19:05:33:912
3.004,4.001,9.427,2.586,3.846,8.642,0.37,0.09,0.633,4.7,-45.1,8.3,71.429,-8.9,6.1,4.8,66.4,-25.0,-14.8,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,542,2017-10-05 19:05:33:921
3.205,4.224,9.377,2.706,3.867,8.596,0.448,0.289,0.63,9.4,-38.3,5.2,71.429,-9.1,6.2,4.4,62.8,-23.1,-16.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,553,2017-10-05 19:05:33:932
3.205,4.224,9.377,2.762,3.88,8.573,0.392,0.276,0.653,9.4,-35.3,4.9,71.429,-9.1,6.6,4.4,62.8,-23.1,-16.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,563,2017-10-05 19:05:33:942
3.205,4.224,9.377,2.762,3.88,8.573,0.392,0.276,0.653,9.4,-35.3,4.9,71.429,-9.1,6.6,4.4,62.8,-23.1,-16.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,573,2017-10-05 19:05:33:952
3.496,3.983,8.923,2.885,3.922,8.513,0.555,-0.003,0.267,17.4,-35.3,4.9,71.429,-9.2,6.7,4.4,62.8,-23.1,-16.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,583,2017-10-05 19:05:33:962
3.496,3.983,8.923,2.885,3.922,8.513,0.555,-0.003,0.267,21.3,-31.4,3.6,71.429,-9.2,6.7,4.4,62.8,-23.1,-16.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,593,2017-10-05 19:05:33:972
3.641,3.834,8.371,2.982,3.964,8.459,0.6,-0.192,-0.223,22.2,-27.4,-0.2,71.429,-9.6,7.0,4.4,60.1,-23.6,-18.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,603,2017-10-05 19:05:33:982
3.641,3.834,8.371,2.982,3.964,8.459,0.6,-0.192,-0.223,22.2,-27.4,-0.2,71.429,-9.6,7.0,4.4,60.1,-23.6,-18.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,613,2017-10-05 19:05:33:992
3.74,4.041,8.28,3.061,4.03,8.4,0.619,-0.053,-0.253,21.2,-26.2,-3.1,71.429,-10.0,6.9,4.6,60.1,-23.6,-18.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,623,2017-10-05 19:05:34:002
3.74,4.041,8.28,3.061,4.03,8.4,0.619,-0.053,-0.253,21.2,-26.2,-3.1,71.429,-10.0,6.9,4.6,60.1,-23.6,-18.7,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,633,2017-10-05 19:05:34:012
3.633,4.202,8.042,3.153,4.082,8.341,0.422,0.052,-0.428,18.3,-27.9,-4.4,71.429,-10.1,7.1,5.0,62.2,-24.3,-20.0,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,643,2017-10-05 19:05:34:022
3.633,4.202,8.042,3.153,4.082,8.341,0.422,0.052,-0.428,12.9,-32.4,-3.6,71.429,-10.1,7.1,5.0,62.2,-24.3,-20.0,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,653,2017-10-05 19:05:34:032
3.633,4.202,8.042,3.153,4.082,8.341,0.422,0.052,-0.428,12.9,-32.4,-3.6,71.429,-10.1,7.1,5.0,62.2,-24.3,-20.0,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,663,2017-10-05 19:05:34:042
3.685,4.385,8.117,3.241,4.135,8.281,0.384,0.18,-0.294,12.9,-32.4,-3.6,67.164,-10.0,7.2,5.1,62.2,-24.3,-20.0,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,673,2017-10-05 19:05:34:052
3.685,4.385,8.117,3.241,4.135,8.281,0.384,0.18,-0.294,12.9,-32.4,-3.6,67.164,-10.0,7.2,5.1,62.2,-24.3,-20.0,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,683,2017-10-05 19:05:34:062
3.374,4.176,8.645,3.327,4.172,8.228,-0.007,-0.063,0.278,10.8,-25.5,-6.4,67.164,-10.3,7.3,4.9,62.0,-24.9,-21.4,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,693,2017-10-05 19:05:34:072
3.409,4.402,8.592,3.408,4.225,8.168,-0.054,0.107,0.286,14.6,-21.8,-6.4,67.164,-10.4,7.2,5.3,62.0,-24.9,-21.4,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,703,2017-10-05 19:05:34:082
3.409,4.402,8.592,3.408,4.225,8.168,-0.054,0.107,0.286,14.6,-21.8,-6.4,67.164,-10.4,7.2,5.3,62.0,-24.9,-21.4,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,713,2017-10-05 19:05:34:092
3.815,3.854,7.993,3.452,4.271,8.125,0.302,-0.479,-0.261,14.1,-11.9,-10.0,67.164,-10.7,7.0,5.6,65.2,-25.8,-23.0,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,723,2017-10-05 19:05:34:102
3.815,3.854,7.993,3.452,4.271,8.125,0.302,-0.479,-0.261,14.1,-11.9,-10.0,67.164,-10.7,7.0,5.6,65.2,-25.8,-23.0,5.0,43.37,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,733,2017-10-05 19:05:34:112
3.208,4.486,7.798,3.456,4.292,8.112,-0.299,0.122,-0.44,13.2,-9.3,-8.8,67.164,-10.7,7.0,5.6,65.2,-25.8,-23.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,742,2017-10-05 19:05:34:121
3.208,4.273,7.712,3.487,4.329,8.079,0.16,-0.125,-0.491,8.9,-12.0,-8.3,67.164,-11.0,7.2,5.4,65.2,-25.8,-23.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,753,2017-10-05 19:05:34:132
3.706,4.273,7.712,3.487,4.329,8.079,0.16,-0.125,-0.491,8.9,-12.0,-8.3,67.164,-11.0,7.2,5.4,65.2,-25.8,-23.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,763,2017-10-05 19:05:34:142
3.456,4.15,7.543,3.51,4.349,8.058,-0.109,-0.266,-0.636,0.3,-17.2,-8.0,67.164,-10.6,7.0,5.4,62.9,-26.2,-23.3,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,773,2017-10-05 19:05:34:152
3.456,4.15,7.543,3.51,4.349,8.058,-0.109,-0.266,-0.636,0.3,-17.2,-8.0,67.164,-10.6,7.0,5.4,62.9,-26.2,-23.3,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,783,2017-10-05 19:05:34:162
3.659,4.367,8.067,3.52,4.367,8.045,0.08,-0.07,-0.107,-5.9,-19.2,-7.3,67.164,-10.5,7.2,5.3,62.9,-26.2,-23.3,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,793,2017-10-05 19:05:34:172
3.34,4.534,8.451,3.566,4.363,8.026,-0.279,0.098,0.289,-5.4,-20.6,-3.7,67.164,-10.5,6.8,5.2,62.9,-26.2,-23.3,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,803,2017-10-05 19:05:34:182
3.34,4.534,8.451,3.566,4.363,8.026,-0.279,0.098,0.289,-5.4,-20.6,-3.7,67.164,-10.5,6.8,5.2,62.9,-26.2,-23.3,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,813,2017-10-05 19:05:34:192
3.447,4.503,8.151,3.645,4.366,7.989,-0.253,0.065,0.031,-5.4,-20.6,-3.7,67.164,-10.7,6.8,5.2,62.7,-26.4,-24.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,823,2017-10-05 19:05:34:202
3.738,4.468,8.452,3.691,4.359,7.972,-0.013,0.038,0.345,-6.2,-21.7,-1.3,67.164,-10.7,6.8,5.2,62.7,-26.4,-24.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,833,2017-10-05 19:05:34:212
3.738,4.468,8.452,3.691,4.359,7.972,-0.013,0.038,0.345,-6.7,-21.5,0.6,50.107,-10.7,6.8,5.2,62.7,-26.4,-24.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,844,2017-10-05 19:05:34:223
3.738,4.468,8.452,3.691,4.359,7.972,-0.013,0.038,0.345,-6.7,-21.5,0.6,50.107,-10.7,6.8,5.2,62.7,-26.4,-24.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,853,2017-10-05 19:05:34:232
4.144,4.099,8.355,3.733,4.345,7.96,0.344,-0.312,0.261,-5.9,-17.8,-2.4,50.107,-10.8,7.0,5.5,62.7,-26.4,-24.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,863,2017-10-05 19:05:34:242
4.144,4.099,8.355,3.733,4.345,7.96,0.344,-0.312,0.261,-4.1,-15.3,-7.4,50.107,-10.8,7.0,5.5,62.7,-26.4,-24.0,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,873,2017-10-05 19:05:34:252
4.035,4.164,8.242,3.774,4.332,7.947,0.196,-0.234,0.162,-0.5,-12.4,-9.7,50.107,-10.7,7.2,5.5,62.3,-26.3,-25.1,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,883,2017-10-05 19:05:34:262
2.878,4.79,8.868,3.791,4.341,7.935,-0.959,0.373,0.791,-0.5,-12.4,-9.7,50.107,-10.4,7.2,5.3,62.3,-26.3,-25.1,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,893,2017-10-05 19:05:34:272
2.878,4.79,8.868,3.791,4.341,7.935,-0.959,0.373,0.791,-0.5,-12.4,-9.7,50.107,-10.4,7.2,5.3,62.3,-26.3,-25.1,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,903,2017-10-05 19:05:34:282
3.569,4.563,8.507,3.82,4.335,7.924,-0.309,0.155,0.447,2.6,-16.7,-9.3,50.107,-10.0,7.0,5.8,62.3,-26.3,-25.1,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,913,2017-10-05 19:05:34:292
4.038,4.184,7.884,3.854,4.345,7.902,0.119,-0.229,-0.145,-0.2,-17.8,-11.4,50.107,-10.2,7.1,6.1,63.4,-26.2,-25.7,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,923,2017-10-05 19:05:34:302
4.038,4.184,7.884,3.854,4.345,7.902,0.119,-0.229,-0.145,-0.2,-17.8,-11.4,50.107,-10.2,7.1,6.1,63.4,-26.2,-25.7,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,933,2017-10-05 19:05:34:312
3.204,4.923,8.474,3.65,4.308,8.018,-0.497,0.536,0.319,-2.8,-24.9,-7.3,50.107,-10.1,7.2,6.4,63.4,-26.2,-25.7,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,943,2017-10-05 19:05:34:322
3.204,4.923,8.474,3.65,4.308,8.018,-0.497,0.536,0.319,-2.8,-24.9,-7.3,50.107,-10.1,7.2,6.4,63.4,-26.2,-25.7,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,953,2017-10-05 19:05:34:332
3.813,4.225,8.298,3.555,4.289,8.071,0.197,-0.131,0.094,-2.8,-24.9,-7.3,50.107,-10.1,7.2,6.4,63.4,-26.2,-25.7,5.0,29.98,12.84367,77.66299,,937.7856445,,28.1,,0 / 0,963,2017-10-05 19:05:34:342
