ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (°/s),GYROSCOPE Y (°/s),GYROSCOPE Z (°/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.97,6.301,6.921,0.622,3.865,8.991,-1.577,2.334,-2.181,-4.7,-29.7,16.8,0.0,-22.9,-37.4,0.7,145.7,-23.2,-4.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,105,2017-10-05 18:55:13:529
-0.982,6.443,7.719,0.64,3.971,8.944,-1.606,2.368,-1.349,-4.7,-29.7,16.8,0.0,-23.8,-37.5,1.0,145.7,-23.2,-4.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,116,2017-10-05 18:55:13:540
-0.982,6.443,7.719,0.64,3.971,8.944,-1.606,2.368,-1.349,-4.7,-29.7,16.8,0.0,-23.8,-37.5,1.0,145.7,-23.2,-4.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,126,2017-10-05 18:55:13:550
-1.141,6.464,8.843,0.713,4.014,8.919,-1.836,2.346,-0.218,-23.2,-28.6,15.0,0.0,-23.9,-37.2,0.5,144.0,-24.2,-4.6,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,136,2017-10-05 18:55:13:560
-1.141,6.464,8.843,0.713,4.014,8.919,-1.836,2.346,-0.218,-32.6,-16.3,12.3,0.0,-23.9,-37.2,0.5,144.0,-24.2,-4.6,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,146,2017-10-05 18:55:13:570
-1.166,5.781,10.489,0.772,4.065,8.891,-1.92,1.624,1.429,-32.6,-16.3,12.3,0.0,-24.4,-36.8,0.7,144.0,-24.2,-4.6,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,155,2017-10-05 18:55:13:579
-1.166,5.781,10.489,0.772,4.065,8.891,-1.92,1.624,1.429,-31.6,6.1,10.6,0.0,-24.4,-36.8,0.7,144.0,-24.2,-4.6,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,166,2017-10-05 18:55:13:590
-1.978,5.072,11.809,0.762,4.097,8.877,-2.709,0.894,2.742,-24.3,29.1,9.4,0.0,-24.7,-37.0,0.8,143.0,-24.5,-5.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,175,2017-10-05 18:55:13:599
-1.978,5.072,11.809,0.762,4.097,8.877,-2.709,0.894,2.742,-13.4,45.2,9.0,0.0,-24.7,-37.0,0.8,143.0,-24.5,-5.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,186,2017-10-05 18:55:13:610
-1.83,4.715,11.053,0.62,4.127,8.874,-2.42,0.512,2.002,-13.4,45.2,9.0,0.0,-25.1,-36.8,0.8,143.0,-24.5,-5.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,196,2017-10-05 18:55:13:620
-1.83,4.715,11.053,0.62,4.127,8.874,-2.42,0.512,2.002,-13.4,45.2,9.0,0.0,-25.1,-36.8,0.8,143.0,-24.5,-5.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,206,2017-10-05 18:55:13:630
-2.25,4.994,10.386,0.437,4.066,8.913,-2.651,0.849,1.306,-0.8,44.6,11.8,0.0,-25.6,-36.5,1.0,141.9,-24.9,-4.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,216,2017-10-05 18:55:13:640
-2.25,4.994,10.386,0.437,4.066,8.913,-2.651,0.849,1.306,2.0,42.0,13.4,0.0,-25.6,-36.5,1.0,141.9,-24.9,-4.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,226,2017-10-05 18:55:13:650
-2.25,4.994,10.386,0.197,4.035,8.936,-2.651,0.849,1.306,2.0,42.0,13.4,0.0,-25.7,-36.3,1.1,141.9,-24.9,-4.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,236,2017-10-05 18:55:13:660
-0.519,4.138,9.036,0.197,4.035,8.936,-0.707,0.037,-0.045,2.0,42.0,13.4,0.0,-25.7,-36.3,1.1,141.9,-24.9,-4.0,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,246,2017-10-05 18:55:13:670
-1.386,4.603,9.076,0.01,4.016,8.946,-1.374,0.513,-0.016,-1.0,28.5,16.1,0.0,-26.0,-36.1,1.1,141.7,-24.3,-1.3,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,255,2017-10-05 18:55:13:679
-1.386,4.603,9.076,0.01,4.016,8.946,-1.374,0.513,-0.016,0.3,14.6,23.3,0.0,-26.0,-36.1,1.1,141.7,-24.3,-1.3,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,266,2017-10-05 18:55:13:690
-0.342,4.154,7.735,-0.045,4.029,8.941,-0.292,0.058,-1.331,2.7,10.1,26.0,0.0,-26.2,-35.8,0.7,141.7,-24.3,-1.3,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,276,2017-10-05 18:55:13:700
-0.342,4.154,7.735,-0.045,4.029,8.941,-0.292,0.058,-1.331,2.7,10.1,26.0,0.0,-26.2,-35.8,0.7,141.7,-24.3,-1.3,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,286,2017-10-05 18:55:13:710
-0.71,4.669,6.979,-0.12,4.038,8.936,-0.579,0.557,-2.07,2.7,10.1,26.0,0.0,-26.8,-35.6,0.5,141.0,-24.3,0.3,5.0,34.4,12.8413,77.66564,,926.270813,,50.0,,0 / 0,296,2017-10-05 18:55:13:720
-0.71,4.669,6.979,-0.12,4.038,8.936,-0.579,0.557,-2.07,-0.6,11.3,24.9,0.0,-26.8,-35.6,0.5,141.0,-24.3,0.3,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,306,2017-10-05 18:55:13:730
-0.61,5.069,7.45,-0.191,4.041,8.933,-0.409,0.946,-1.603,-10.3,21.3,26.9,0.0,-26.9,-35.5,0.2,141.0,-24.3,0.3,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,316,2017-10-05 18:55:13:740
-0.61,5.069,7.45,-0.191,4.041,8.933,-0.409,0.946,-1.603,-13.2,33.4,33.6,0.0,-26.9,-35.5,0.2,141.0,-24.3,0.3,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,326,2017-10-05 18:55:13:750
-0.291,5.156,8.276,-0.191,4.041,8.933,-0.082,1.019,-0.784,-13.2,33.4,33.6,0.0,-26.9,-35.5,0.2,141.0,-24.3,0.3,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,336,2017-10-05 18:55:13:760
-0.291,5.156,8.276,-0.234,4.047,8.929,-0.052,1.026,-0.786,-13.2,33.4,33.6,0.0,-27.0,-35.3,-0.2,140.0,-24.3,1.2,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,346,2017-10-05 18:55:13:770
-0.291,5.156,8.276,-0.234,4.047,8.929,-0.052,1.026,-0.786,-13.2,33.4,33.6,0.0,-27.0,-35.3,-0.2,140.0,-24.3,1.2,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,356,2017-10-05 18:55:13:780
-0.176,4.711,8.52,-0.296,4.061,8.921,0.123,0.574,-0.538,-11.9,45.2,37.4,0.0,-26.9,-35.0,-0.5,140.0,-24.3,1.2,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,366,2017-10-05 18:55:13:790
-0.163,4.102,8.746,-0.399,4.108,8.896,0.239,-0.072,-0.29,-11.9,45.2,37.4,0.0,-26.8,-34.7,-0.9,139.7,-24.5,1.9,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,376,2017-10-05 18:55:13:800
-0.163,4.102,8.746,-0.399,4.108,8.896,0.239,-0.072,-0.29,-6.6,47.0,35.0,0.0,-26.8,-34.7,-0.9,139.7,-24.5,1.9,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,386,2017-10-05 18:55:13:810
-0.191,4.228,8.269,-0.472,4.108,8.892,0.283,0.052,-0.756,-6.6,47.0,31.9,0.0,-27.2,-34.6,-1.6,139.7,-24.5,1.9,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,396,2017-10-05 18:55:13:820
-0.191,4.228,8.269,-0.472,4.108,8.892,0.318,0.052,-0.754,-11.2,40.8,31.9,0.0,-27.2,-34.6,-1.6,139.7,-24.5,1.9,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,406,2017-10-05 18:55:13:830
0.012,4.151,8.71,-0.545,4.088,8.897,0.318,0.052,-0.754,-11.2,40.8,31.9,0.0,-27.2,-34.6,-1.6,139.7,-24.5,1.9,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,416,2017-10-05 18:55:13:840
0.012,4.151,8.71,-0.545,4.088,8.897,-0.061,0.552,0.355,-19.9,37.2,27.9,0.0,-27.5,-34.5,-2.0,138.5,-24.6,3.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,425,2017-10-05 18:55:13:849
-0.664,4.679,9.417,-0.639,4.015,8.924,-0.061,0.552,0.355,-25.6,47.4,28.5,0.0,-27.5,-34.5,-2.0,138.5,-24.6,3.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,436,2017-10-05 18:55:13:860
-0.664,4.679,9.417,-0.639,4.015,8.924,-0.259,-0.257,0.483,-25.6,47.4,28.5,1.066,-27.8,-34.3,-2.5,138.5,-24.6,3.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,446,2017-10-05 18:55:13:870
-0.981,3.807,9.561,-0.787,3.969,8.933,-0.259,-0.257,0.483,-29.9,70.9,31.3,1.066,-27.8,-34.3,-2.5,138.5,-24.6,3.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,456,2017-10-05 18:55:13:880
-0.981,3.807,9.561,-0.787,3.969,8.933,-0.805,-0.503,1.381,-38.9,91.8,37.3,1.066,-28.0,-34.0,-2.9,137.6,-23.9,5.0,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,466,2017-10-05 18:55:13:890
-1.689,2.605,11.447,-0.955,3.877,8.957,-0.805,-0.503,1.381,-38.9,91.8,37.3,1.066,-28.0,-34.0,-2.9,137.6,-23.9,5.0,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,475,2017-10-05 18:55:13:899
-1.689,2.605,11.447,-0.955,3.877,8.957,-0.583,-1.251,2.293,-50.4,96.5,40.5,1.066,-28.3,-33.7,-3.4,137.6,-23.9,5.0,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,487,2017-10-05 18:55:13:911
-1.914,1.835,11.834,-1.186,3.743,8.986,-0.583,-1.251,2.293,-50.4,96.5,40.5,1.066,-28.3,-33.7,-3.4,137.6,-23.9,5.0,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,496,2017-10-05 18:55:13:920
-1.914,1.835,11.834,-1.186,3.743,8.986,-0.564,-1.863,2.646,-56.5,87.2,42.6,1.066,-28.7,-33.2,-4.1,136.1,-22.4,7.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,506,2017-10-05 18:55:13:930
-2.574,1.731,11.468,-1.441,3.563,9.022,-0.564,-1.863,2.646,-59.9,87.4,44.2,1.066,-28.7,-33.2,-4.1,136.1,-22.4,7.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,515,2017-10-05 18:55:13:939
-2.574,1.731,11.468,-1.441,3.563,9.022,-0.963,-1.751,2.241,-59.9,87.4,44.2,1.066,-29.2,-32.8,-5.0,136.1,-22.4,7.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,526,2017-10-05 18:55:13:950
-2.574,1.731,11.468,-1.441,3.563,9.022,-0.963,-1.751,2.241,-59.9,87.4,44.2,1.066,-29.2,-32.8,-5.0,136.1,-22.4,7.5,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,536,2017-10-05 18:55:13:960
-2.888,1.283,11.367,-1.671,3.321,9.074,-0.566,-1.546,2.219,-62.0,88.8,42.3,1.066,-29.3,-32.4,-5.8,135.3,-19.8,10.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,546,2017-10-05 18:55:13:970
-2.366,1.667,11.509,-1.854,3.051,9.134,-0.566,-1.546,2.219,-58.2,78.4,43.4,1.066,-29.3,-32.4,-5.8,135.3,-19.8,10.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,556,2017-10-05 18:55:13:980
-2.366,1.667,11.509,-1.854,3.051,9.134,1.033,-0.894,1.909,-51.6,61.9,44.7,1.066,-29.2,-31.9,-6.9,135.3,-19.8,10.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,566,2017-10-05 18:55:13:990
-2.366,1.667,11.509,-1.854,3.051,9.134,1.033,-0.894,1.909,-51.6,61.9,44.7,1.066,-29.2,-31.9,-6.9,135.3,-19.8,10.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,576,2017-10-05 18:55:14:000
-0.928,2.074,11.242,-2.022,2.825,9.171,1.423,-0.404,1.185,-51.6,61.9,44.7,1.066,-29.2,-31.2,-8.2,134.2,-16.7,12.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,586,2017-10-05 18:55:14:010
-0.928,2.074,11.242,-2.022,2.825,9.171,1.423,-0.404,1.185,-42.9,50.1,42.8,1.066,-29.2,-31.2,-8.2,134.2,-16.7,12.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,596,2017-10-05 18:55:14:020
-0.684,2.941,10.257,-2.153,2.628,9.199,1.48,0.266,0.893,-35.6,36.3,39.6,1.066,-29.2,-30.7,-9.5,134.2,-16.7,12.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,605,2017-10-05 18:55:14:029
-0.684,2.941,10.257,-2.153,2.628,9.199,1.48,0.266,0.893,-35.6,36.3,39.6,0.0,-29.2,-30.7,-9.5,134.2,-16.7,12.4,5.0,31.6,12.8413,77.66564,,926.270813,,50.0,,0 / 0,617,2017-10-05 18:55:14:041
-0.423,3.318,10.264,-2.185,2.492,9.23,1.769,0.773,0.87,-24.3,21.7,36.5,0.0,-29.2,-30.1,-10.8,132.1,-15.5,13.2,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,626,2017-10-05 18:55:14:050
-0.423,3.318,10.264,-2.185,2.492,9.23,1.769,0.773,0.87,-9.0,13.9,34.1,0.0,-29.2,-30.1,-10.8,132.1,-15.5,13.2,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,637,2017-10-05 18:55:14:061
0.123,3.83,9.302,-2.157,2.421,9.255,2.278,1.347,-0.102,-9.0,13.9,34.1,0.0,-29.5,-29.4,-12.4,132.1,-15.5,13.2,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,646,2017-10-05 18:55:14:070
0.521,3.564,8.25,-2.087,2.416,9.272,2.6,1.09,-1.155,2.6,11.6,31.5,0.0,-29.7,-28.9,-13.7,129.2,-14.3,13.1,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,656,2017-10-05 18:55:14:080
0.521,3.564,8.25,-2.087,2.416,9.272,2.6,1.09,-1.155,4.0,1.4,27.5,0.0,-29.7,-28.9,-13.7,129.2,-14.3,13.1,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,666,2017-10-05 18:55:14:090
0.521,3.564,8.25,-2.087,2.416,9.272,2.6,1.09,-1.155,4.0,1.4,27.5,0.0,-29.7,-28.9,-13.7,129.2,-14.3,13.1,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,676,2017-10-05 18:55:14:100
0.551,3.869,7.788,-1.976,2.476,9.281,2.518,1.331,-1.618,-3.8,-13.2,27.4,0.0,-29.6,-28.3,-14.8,129.2,-14.3,13.1,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,686,2017-10-05 18:55:14:110
0.551,3.869,7.788,-1.976,2.476,9.281,2.518,1.331,-1.618,-3.8,-13.2,27.4,0.0,-29.6,-28.3,-14.8,129.2,-14.3,13.1,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,696,2017-10-05 18:55:14:120
-0.098,3.43,9.588,-1.78,2.537,9.304,1.683,0.838,0.13,-5.5,-36.2,28.1,0.0,-29.9,-27.7,-15.8,127.1,-14.6,12.0,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,706,2017-10-05 18:55:14:130
-0.098,3.43,9.588,-1.78,2.537,9.304,1.683,0.838,0.13,-5.5,-36.2,28.1,0.0,-29.9,-27.7,-15.8,127.1,-14.6,12.0,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,716,2017-10-05 18:55:14:140
-0.067,3.709,10.174,-1.572,2.622,9.318,1.506,1.027,0.693,-1.4,-52.7,28.0,0.0,-30.0,-27.1,-16.6,127.1,-14.6,12.0,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,726,2017-10-05 18:55:14:150
-0.067,3.709,10.174,-1.572,2.622,9.318,1.506,1.027,0.693,-1.4,-52.7,28.0,0.0,-30.0,-27.1,-16.6,127.1,-14.6,12.0,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,736,2017-10-05 18:55:14:160
0.419,3.552,10.371,-1.276,2.715,9.337,1.688,0.78,0.867,6.6,-56.6,26.4,0.0,-30.4,-26.8,-17.2,125.2,-15.5,9.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,746,2017-10-05 18:55:14:170
0.419,3.552,10.371,-1.276,2.715,9.337,1.688,0.78,0.867,14.1,-39.6,21.1,0.0,-30.4,-26.8,-17.2,125.2,-15.5,9.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,756,2017-10-05 18:55:14:180
0.449,3.01,10.716,-1.087,2.78,9.341,1.529,0.182,1.203,14.1,-39.6,21.1,0.0,-31.0,-26.1,-17.6,125.2,-15.5,9.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,766,2017-10-05 18:55:14:190
0.449,3.284,12.108,-1.087,2.78,9.341,1.529,0.182,1.203,27.2,-12.8,17.9,0.0,-31.3,-25.6,-17.8,122.4,-16.5,6.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,776,2017-10-05 18:55:14:200
0.067,3.284,12.108,-0.875,2.868,9.337,0.941,0.364,2.577,40.6,0.3,15.6,0.0,-31.3,-25.6,-17.8,122.4,-16.5,6.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,786,2017-10-05 18:55:14:210
0.067,3.284,12.108,-0.875,2.868,9.337,0.941,0.364,2.577,40.6,0.3,15.6,0.0,-31.3,-25.6,-17.8,122.4,-16.5,6.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,796,2017-10-05 18:55:14:220
-1.197,3.086,11.266,-0.772,3.029,9.295,-0.406,0.007,1.79,42.6,-4.0,12.3,0.0,-31.8,-25.3,-17.5,122.4,-16.5,6.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,806,2017-10-05 18:55:14:230
-1.197,3.086,11.266,-0.772,3.029,9.295,-0.406,0.007,1.79,42.6,-4.0,12.3,0.0,-31.8,-25.3,-17.5,122.4,-16.5,6.6,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,816,2017-10-05 18:55:14:240
-1.182,2.879,10.418,-0.654,3.114,9.276,-0.509,-0.281,0.975,33.7,-17.6,11.1,0.0,-32.2,-25.0,-17.3,120.2,-18.0,4.7,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,826,2017-10-05 18:55:14:250
-1.182,2.879,10.418,-0.654,3.114,9.276,-0.509,-0.281,0.975,33.7,-17.6,11.1,0.0,-32.2,-25.0,-17.3,120.2,-18.0,4.7,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,836,2017-10-05 18:55:14:260
-1.113,2.693,11.025,-0.57,3.21,9.249,-0.526,-0.56,1.599,28.5,-28.5,10.9,0.0,-32.7,-24.8,-17.0,120.2,-18.0,4.7,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,846,2017-10-05 18:55:14:270
-1.209,3.134,11.374,-0.459,3.297,9.224,-0.73,-0.214,1.967,33.9,-36.0,9.4,0.0,-33.4,-24.7,-16.7,118.9,-19.1,3.5,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,857,2017-10-05 18:55:14:281
-1.209,3.134,11.374,-0.459,3.297,9.224,-0.73,-0.214,1.967,33.9,-36.0,9.4,0.0,-33.4,-24.7,-16.7,118.9,-19.1,3.5,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,866,2017-10-05 18:55:14:290
-1.209,3.134,11.374,-0.459,3.297,9.224,-0.73,-0.214,1.967,45.9,-34.1,5.8,0.0,-33.4,-24.7,-16.7,118.9,-19.1,3.5,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,876,2017-10-05 18:55:14:300
-1.072,3.336,10.494,-0.392,3.417,9.184,-0.663,-0.135,1.141,45.9,-34.1,5.8,0.0,-33.9,-24.6,-15.9,118.9,-19.1,3.5,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,887,2017-10-05 18:55:14:311
-1.079,3.245,10.58,-0.392,3.417,9.184,-0.711,-0.352,1.273,56.3,-21.3,2.2,0.0,-33.9,-24.6,-15.9,118.9,-19.1,3.5,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,896,2017-10-05 18:55:14:320
-1.079,3.245,10.58,-0.35,3.544,9.137,-0.711,-0.352,1.273,65.5,0.0,1.7,0.0,-34.2,-24.4,-14.9,117.2,-20.4,2.4,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,906,2017-10-05 18:55:14:330
-1.079,3.245,10.58,-0.35,3.544,9.137,-0.711,-0.352,1.273,65.5,0.0,1.7,0.0,-34.2,-24.4,-14.9,117.2,-20.4,2.4,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,916,2017-10-05 18:55:14:340
-3.173,2.045,8.853,-0.399,3.694,9.076,-2.723,-1.682,-0.365,65.5,0.0,1.7,0.0,-34.1,-24.4,-14.2,117.2,-20.4,2.4,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,926,2017-10-05 18:55:14:350
-3.173,2.045,8.853,-0.399,3.694,9.076,-2.723,-1.682,-0.365,51.8,13.2,-5.3,0.0,-34.1,-24.4,-14.2,117.2,-20.4,2.4,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,936,2017-10-05 18:55:14:360
-2.576,2.516,8.983,-0.402,3.827,9.02,-2.133,-1.351,-0.181,39.8,-0.6,-10.4,0.0,-34.6,-24.5,-13.5,117.4,-22.1,2.5,5.0,30.81,12.8413,77.66564,,926.270813,,50.0,,0 / 0,946,2017-10-05 18:55:14:370
