sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;12;2017-10-03 21:31:38:089
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;20;2017-10-03 21:31:38:097
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;30;2017-10-03 21:31:38:107
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;39;2017-10-03 21:31:38:116
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;49;2017-10-03 21:31:38:126
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;59;2017-10-03 21:31:38:136
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;70;2017-10-03 21:31:38:147
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;80;2017-10-03 21:31:38:157
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;90;2017-10-03 21:31:38:167
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;100;2017-10-03 21:31:38:177
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;110;2017-10-03 21:31:38:187
11.749726;-31.642597;9.431786;6.701985;-2.277993;6.787086;-9.20269;-9.804584;2.896955;123.0885;-283.6349;-266.5028;0.0;-17.4545;18.9789;-43.6645;294.1372;13.432;-44.6385;0.0;58.56836;12.843612;77.663155;;929.8049316;;25.361;;0 / 0;119;2017-10-03 21:31:38:196
