,,
,,
-0.0003,6.2,-3.6
-0.000299,6.6,4.4
-0.000298,6.6,-3.6
-0.000297,6.2,6
-0.000296,6.2,-3.2
-0.000295,6.6,6.4
-0.000294,6.4,6.4
-0.000293,6.2,-2.8
-0.000292,6.2,-2.8
-0.000291,6.4,8
-0.00029,6.6,-2.8
-0.000289,6.2,8.8
-0.000288,6.6,-1.6
-0.000287,6.2,9.2
-0.000286,6.6,10.8
-0.000285,7,15.6
-0.000284,7,15.6
-0.000283,7.4,15.2
-0.000282,7.2,15.6
-0.000281,7.4,15.2
-0.00028,7.4,15.6
-0.000279,7.6,15.2
-0.000278,7.6,15.6
-0.000277,7.4,15.6
-0.000276,7.6,15.6
-0.000275,7.4,15.2
-0.000274,7.4,15.6
-0.000273,7.6,15.2
-0.000272,7.4,15.6
-0.000271,7.2,15.2
-0.00027,7.2,15.6
-0.000269,7.2,15.2
-0.000268,7.2,15.6
-0.000267,7,15.2
-0.000266,7,15.6
-0.000265,7.2,15.2
-0.000264,7.2,15.6
-0.000263,7,15.6
-0.000262,7,15.6
-0.000261,6.8,15.6
-0.00026,7,15.6
-0.000259,6.8,15.6
-0.000258,6.8,15.6
-0.000257,6.6,15.2
-0.000256,6.6,15.6
-0.000255,6.8,15.6
-0.000254,6.6,15.2
-0.000253,6.8,15.6
-0.000252,6.6,15.6
-0.000251,6.6,15.6
-0.00025,6.6,15.6
-0.000249,6.6,15.2
-0.000248,6.6,15.6
-0.000247,6.6,15.6
-0.000246,6.6,15.6
-0.000245,6.4,15.2
-0.000244,6.6,15.6
-0.000243,6.4,15.6
-0.000242,6.6,15.6
-0.000241,6.4,15.2
-0.00024,6.4,15.6
-0.000239,6.4,15.6
-0.000238,6.4,15.6
-0.000237,6.6,15.2
-0.000236,6.4,15.6
-0.000235,6.2,-4.4
-0.000234,6.2,-4.4
-0.000233,6.4,-4.8
-0.000232,6.2,-4.4
-0.000231,6,-4.8
-0.00023,6,-4.4
-0.000229,5.8,-4.8
-0.000228,5.8,-4.4
-0.000227,6,-4.4
-0.000226,6,-4.4
-0.000225,6.2,-4.4
-0.000224,6,-4.4
-0.000223,6.2,-4.8
-0.000222,6.2,-4.4
-0.000221,6.2,-4.4
-0.00022,6.2,-4.4
-0.000219,6.2,-4.8
-0.000218,6.2,-4.4
-0.000217,6.4,-4.8
-0.000216,6.2,-4.4
-0.000215,6.4,-4.4
-0.000214,6.4,-4.4
-0.000213,6.4,-4.8
-0.000212,6.4,-4.8
-0.000211,6.4,-3.2
-0.00021,6.2,-3.6
-0.000209,6.6,4.8
-0.000208,6.4,-2.8
-0.000207,6.2,4.8
-0.000206,6.2,-3.2
-0.000205,6.4,4.8
-0.000204,6.2,4.8
-0.000203,6.6,-3.6
-0.000202,6.2,-3.2
-0.000201,6.6,6.4
-0.0002,6.2,-2.8
-0.000199,6.6,6
-0.000198,6.4,-2.8
-0.000197,6.2,4
-0.000196,6.2,-2
-0.000195,6.6,4.4
-0.000194,6.2,-2.8
-0.000193,6.4,8
-0.000192,6.6,-2.8
-0.000191,6.4,9.2
-0.00019,6.4,0.4
-0.000189,6.8,15.6
-0.000188,6.8,15.6
-0.000187,7.2,15.6
-0.000186,7.2,15.6
-0.000185,7.4,15.6
-0.000184,7.4,15.6
-0.000183,7.6,15.2
-0.000182,7.6,15.6
-0.000181,7.6,15.2
-0.00018,7.6,15.6
-0.000179,7.4,15.2
-0.000178,7.6,15.6
-0.000177,7.4,15.2
-0.000176,7.4,15.6
-0.000175,7.2,15.2
-0.000174,7.4,15.6
-0.000173,7.2,15.6
-0.000172,7.2,15.6
-0.000171,7.2,15.6
-0.00017,7.2,15.6
-0.000169,7.2,15.2
-0.000168,7.2,15.6
-0.000167,7,15.2
-0.000166,7,15.2
-0.000165,6.8,15.6
-0.000164,7,15.6
-0.000163,6.8,15.2
-0.000162,7,15.6
-0.000161,6.6,15.2
-0.00016,6.8,15.6
-0.000159,6.8,15.6
-0.000158,6.8,15.6
-0.000157,6.6,15.2
-0.000156,6.6,15.6
-0.000155,6.6,15.2
-0.000154,6.6,15.6
-0.000153,6.8,15.6
-0.000152,6.6,15.6
-0.000151,6.8,15.2
-0.00015,6.6,15.6
-0.000149,6.6,15.2
-0.000148,6.8,15.6
-0.000147,6.6,15.2
-0.000146,6.6,15.6
-0.000145,6.4,15.6
-0.000144,6.4,15.6
-0.000143,6.6,15.2
-0.000142,6.4,15.6
-0.000141,6.6,15.2
-0.00014,6.6,15.2
-0.000139,6.4,15.6
-0.000138,6.4,15.6
-0.000137,6.6,15.2
-0.000136,6.4,15.6
-0.000135,6.6,15.2
-0.000134,6.4,15.6
-0.000133,6.6,14.8
-0.000132,6.6,14
-0.000131,6.2,-4.4
-0.00013,6.2,-4.8
-0.000129,6.2,-4.4
-0.000128,6.2,-4.4
-0.000127,6,-4.4
-0.000126,6,-4.4
-0.000125,6.2,-4.4
-0.000124,6.2,-4.4
-0.000123,6,-4.4
-0.000122,6,-4.4
-0.000121,6.2,-4.8
-0.00012,6.2,-4.4
-0.000119,6.2,-4.4
-0.000118,6.2,-4.4
-0.000117,6.4,-4.4
-0.000116,6.4,-4.4
-0.000115,6.2,-4.4
-0.000114,6.4,-4.4
-0.000113,6.2,-4.4
-0.000112,6.4,-4.4
-0.000111,6.4,-4.4
-0.00011,6.4,-4.4
-0.000109,6.2,1.6
-0.000108,6.2,3.2
-0.000107,6.6,-3.6
-0.000106,6.6,4.4
-0.000105,6.2,-3.6
-0.000104,6.2,2.8
-0.000103,6.4,-2.8
-0.000102,6.4,-2.4
-0.000101,6.2,2.4
-0.0001,6.2,-3.6
-0.000099,6.6,3.2
-0.000098,6.2,-3.6
-0.000097,6.6,4.4
-0.000096,6.2,-3.6
-0.000095,6.6,5.6
-0.000094,6.6,-3.2
-0.000093,6.2,6.4
-0.000092,6.4,6
-0.000091,6.2,-2.8
-0.00009,6.2,-2.4
-0.000089,6.4,3.2
-0.000088,6.2,-2.4
-0.000087,6.6,7.6
-0.000086,6.2,9.6
-0.000085,6.8,-1.2
-0.000084,6.6,10.8
-0.000083,7,15.6
-0.000082,7.2,15.6
-0.000081,7.4,15.6
-0.00008,7.4,15.6
-0.000079,7.6,15.6
-0.000078,7.4,15.2
-0.000077,7.6,15.6
-0.000076,7.4,15.6
-0.000075,7.6,15.6
-0.000074,7.6,15.6
-0.000073,7.2,15.2
-0.000072,7.2,15.2
-0.000071,7.4,15.6
-0.00007,7.2,15.6
-0.000069,7,15.6
-0.000068,7.2,15.6
-0.000067,7,15.2
-0.000066,7.2,15.6
-0.000065,7,15.2
-0.000064,7,15.6
-0.000063,6.8,15.6
-0.000062,7,15.2
-0.000061,6.8,15.6
-0.00006,6.8,15.6
-0.000059,7,15.2
-0.000058,6.8,15.6
-0.000057,6.8,15.2
-0.000056,6.8,15.6
-0.000055,6.6,15.2
-0.000054,6.8,15.6
-0.000053,6.6,15.2
-0.000052,6.6,15.6
-0.000051,6.6,15.6
-0.00005,6.6,15.6
-0.000049,6.8,15.2
-0.000048,6.6,15.6
-0.000047,6.6,15.2
-0.000046,6.6,15.6
-0.000045,6.4,15.6
-0.000044,6.6,15.6
-0.000043,6.4,15.2
-0.000042,6.4,15.2
-0.000041,6.6,15.6
-0.00004,6.4,15.6
-0.000039,6.6,15.2
-0.000038,6.4,15.6
-0.000037,6.6,15.2
-0.000036,6.6,15.6
-0.000035,6.4,15.2
-0.000034,6.4,15.2
-0.000033,6.6,15.6
-0.000032,6.6,15.6
-0.000031,6.4,15.2
-0.00003,6.6,15.6
-0.000029,6.4,15.2
-0.000028,6.6,15.6
-0.000027,6.4,15.2
-0.000026,6.6,15.6
-0.000025,6.6,15.2
-0.000024,6.6,15.2
-0.000023,6.8,15.6
-0.000022,6.6,15.2
-0.000021,6.8,15.6
-0.00002,6.6,15.6
-0.000019,6.8,15.6
-0.000018,6.6,15.6
-0.000017,6.8,15.2
-0.000016,6.8,15.6
-0.000015,6.6,15.6
-0.000014,6.8,15.6
-0.000013,6.6,15.2
-0.000012,6.8,15.2
-0.000011,6.6,15.6
-0.00001,6.8,15.6
-0.000009,6.6,15.2
-0.000008,6.6,15.6
-0.000007,6.8,15.2
-0.000006,6.8,15.6
-0.000005,7,15.2
-0.000004,6.8,15.6
-0.000003,6.8,15.2
-0.000002,7,15.6
-0.000001,6.8,15.2
0,6.8,15.6
0.000001,6.8,15.2
0.000002,6.8,15.6
0.000003,7,15.6
0.000004,6.8,15.2
0.000005,7,15.6
0.000006,7,15.6
0.000007,6.8,15.2
0.000008,6.8,15.6
0.000009,7,15.2
0.00001,7,15.2
0.000011,6.8,15.6
0.000012,7,15.2
0.000013,7,15.6
0.000014,7,15.6
0.000015,6.8,15.2
0.000016,7,15.2
0.000017,6.8,15.6
0.000018,7,15.6
0.000019,6.8,15.2
0.00002,7,15.6
0.000021,6.8,15.2
0.000022,7,15.6
0.000023,6.8,15.6
0.000024,6.8,15.6
0.000025,7,15.2
0.000026,6.8,15.6
0.000027,6.8,15.2
0.000028,6.8,15.6
0.000029,6.6,15.2
0.00003,6.8,15.6
0.000031,6.6,15.6
0.000032,6.8,15.6
0.000033,6.6,15.2
0.000034,6.6,15.6
0.000035,6.8,15.6
0.000036,6.6,15.2
0.000037,6.6,15.6
0.000038,6.6,15.6
0.000039,6.6,15.6
0.00004,6.6,15.6
0.000041,6.6,15.2
0.000042,6.6,15.6
0.000043,6.6,15.2
0.000044,6.4,15.6
0.000045,6.6,15.2
0.000046,6.6,15.6
0.000047,6.4,15.2
0.000048,6.4,15.6
0.000049,6.6,15.6
0.00005,6.6,15.6
0.000051,6.4,15.2
0.000052,6.4,15.6
0.000053,6.4,15.2
0.000054,6.4,15.6
0.000055,6.6,15.2
0.000056,6.4,15.6
0.000057,6.2,2.4
0.000058,6.2,6.4
0.000059,6.4,-4.4
0.00006,6.2,-4.4
0.000061,6,-4.4
0.000062,6,-4.4
0.000063,6.2,-4.4
0.000064,6,-4.4
0.000065,6,-4.4
0.000066,6,-4.4
0.000067,5.8,-4.4
0.000068,6,-4.4
0.000069,6,-4.4
0.00007,6,-4.4
0.000071,6.2,-4.4
0.000072,6.2,-4.4
0.000073,6,-4.8
0.000074,6.2,-4.8
0.000075,6.2,-4.4
0.000076,6.2,-4.4
0.000077,6.4,-4.4
0.000078,6.4,-4.4
0.000079,6.2,-4.4
